 Length, Height, Width, Sum, Omnivariance, Eigenentropy, Anisotropy, Class
1.501,1.22,1.567,0.3927,0.1126,0.7411,-2.762,4
1.232,1.09,1.871,0.4438,0.1279,0.7841,-2.576,4
2.015,1.22,1.674,0.5167,0.149,0.8382,-2.803,4
2.477,1.07,1.488,0.5542,0.1497,0.8295,-4.052,4
1.96,1.09,1.767,0.4884,0.1347,0.8029,-3.716,4
2.534,1.09,1.348,0.5344,0.1284,0.756,-5.311,4
1.946,1.23,1.976,0.6078,0.1667,0.8626,-3.798,4
1.978,1.09,1.528,0.4639,0.1281,0.7832,-3.462,4
1.986,1.09,1.592,0.4604,0.1254,0.7778,-3.878,4
2.31,1.22,1.677,0.5774,0.1599,0.8555,-3.654,4
1.513,1.09,1.61,0.4689,0.1297,0.7873,-3.431,4
1.98,1.22,1.678,0.4928,0.1404,0.8163,-2.945,4
1.787,1.09,1.608,0.4638,0.1264,0.7781,-3.735,4
1.932,1.22,1.976,0.6009,0.1639,0.8578,-3.932,4
1.486,1.24,1.955,0.5084,0.1455,0.8276,-2.803,4
1.6,1.1,2.276,0.5989,0.1602,0.8436,-4.186,4
1.537,1.09,1.513,0.4096,0.1027,0.7013,-3.986,4
1.984,1.09,1.376,0.4698,0.1307,0.7888,-3.225,4
1.834,1.11,2.346,0.5875,0.159,0.8447,-3.943,4
1.594,1.09,1.756,0.4822,0.131,0.7934,-4.035,4
1.774,1.22,1.255,0.4823,0.1367,0.8051,-2.877,4
1.907,1.23,1.534,0.5065,0.1449,0.8274,-2.893,4
1.81,1.23,1.736,0.5006,0.1428,0.8222,-2.949,4
2.499,1.22,1.68,0.6043,0.1672,0.8663,-3.638,4
2.328,1.22,1.645,0.5954,0.1638,0.8601,-3.773,4
1.889,1.31,1.776,0.511,0.1453,0.8284,-3.057,4
1.912,1.1,1.602,0.4847,0.1332,0.7984,-3.767,4
1.798,1.07,1.586,0.4745,0.13,0.787,-3.612,4
1.633,1.22,2.204,0.608,0.1668,0.8626,-3.79,4
1.728,1.22,1.741,0.4955,0.1411,0.8187,-2.992,4
1.373,1.22,1.791,0.5035,0.1401,0.8157,-3.515,4
1.902,1.12,1.962,0.5515,0.1491,0.8278,-3.99,4
2.377,1.08,1.58,0.5656,0.1524,0.8326,-4.033,4
1.477,1.09,1.9,0.4802,0.1344,0.8024,-3.365,4
1.85,1.09,1.832,0.4773,0.1309,0.7929,-3.796,4
2.341,1.23,1.85,0.5975,0.1646,0.8598,-3.694,4
1.713,1.09,1.606,0.4588,0.1256,0.7772,-3.692,4
1.926,1.09,1.442,0.4792,0.1301,0.7918,-4.085,4
1.244,1.09,1.867,0.4921,0.1331,0.7959,-4.04,4
1.514,1.09,1.786,0.4871,0.1322,0.7956,-4.028,4
2.449,1.09,1.913,0.5735,0.1542,0.8405,-4.29,4
1.634,1.1,1.816,0.4558,0.1202,0.762,-4.508,4
2.503,1.09,1.391,0.5238,0.1256,0.7505,-5.302,4
1.806,1.22,2.366,0.6147,0.1665,0.858,-3.989,4
1.79,1.1,1.704,0.4844,0.1354,0.802,-3.235,4
1.652,1.08,1.754,0.4855,0.1332,0.798,-3.765,4
1.786,1.09,1.789,0.4829,0.1329,0.7977,-3.733,4
1.749,1.1,1.715,0.4913,0.1371,0.8071,-3.371,4
1.922,1.22,1.952,0.6041,0.1661,0.8618,-3.726,4
1.505,1.22,1.704,0.4936,0.1407,0.8179,-2.965,4
2.359,1.21,1.69,0.5985,0.1647,0.8614,-3.752,4
2.171,1.21,1.702,0.5825,0.1611,0.8566,-3.671,4
2.327,1.22,1.672,0.613,0.1664,0.8591,-3.992,4
1.821,1.22,1.843,0.5024,0.1411,0.8174,-3.278,4
1.715,1.09,1.982,0.4868,0.1321,0.7961,-4.065,4
1.617,1.21,1.707,0.4895,0.1374,0.8097,-3.303,4
1.664,1.1,1.717,0.4781,0.1328,0.7946,-3.321,4
1.615,1.22,2.199,0.6263,0.1669,0.8528,-4.282,4
1.743,1.09,1.618,0.4702,0.1303,0.7891,-3.432,4
1.581,1.08,1.65,0.4702,0.1292,0.7853,-3.567,4
1.892,1.23,1.522,0.4965,0.1409,0.8172,-3.025,4
1.722,1.1,1.605,0.4754,0.1319,0.7937,-3.429,4
2.171,1.22,1.684,0.6024,0.166,0.8622,-3.688,4
1.807,1.08,1.589,0.4707,0.1296,0.7868,-3.54,4
1.432,1.21,1.848,0.5087,0.1425,0.8203,-3.332,4
1.833,1.08,1.598,0.4736,0.129,0.7847,-3.76,4
2.487,1.23,1.666,0.6295,0.1678,0.8555,-4.346,4
2.399,1.21,1.677,0.6042,0.1648,0.8604,-3.972,4
1.916,1.22,1.719,0.4992,0.1428,0.8222,-2.848,4
1.272,1.1,1.834,0.4846,0.1341,0.7993,-3.54,4
1.309,1.22,1.753,0.4924,0.1405,0.8172,-2.939,4
1.787,1.09,1.612,0.4784,0.1333,0.7958,-3.254,4
1.337,1.1,1.797,0.4904,0.1346,0.8008,-3.74,4
1.69,1.12,1.58,0.4764,0.1326,0.7934,-3.229,4
1.422,1.23,1.824,0.5018,0.1445,0.8273,-2.789,4
2.447,1.09,1.443,0.5292,0.1272,0.7536,-5.232,4
1.239,1.09,1.835,0.4803,0.1313,0.7931,-3.839,4
1.609,1.1,1.764,0.4738,0.1333,0.7963,-3.036,4
1.676,1.08,1.313,0.4556,0.1247,0.7765,-3.797,4
1.922,1.09,1.416,0.4818,0.1306,0.7921,-4.068,4
1.772,1.22,1.715,0.4889,0.1388,0.8134,-3.089,4
1.704,1.23,2.451,0.593,0.163,0.8573,-3.745,4
1.733,1.09,1.612,0.4783,0.132,0.791,-3.37,4
1.71,1.22,1.86,0.5087,0.1428,0.821,-3.288,4
2.51,1.09,1.503,0.5817,0.1556,0.8363,-4.175,4
1.859,1.09,1.799,0.4774,0.1294,0.7896,-4.101,4
1.936,1.1,1.569,0.4745,0.1308,0.7885,-3.436,4
1.725,1.21,1.776,0.4969,0.1403,0.8162,-3.174,4
1.433,1.09,1.707,0.4141,0.1027,0.7005,-4.176,4
1.838,1.09,1.686,0.4876,0.132,0.7953,-4.097,4
1.382,1.09,1.979,0.47,0.1302,0.7876,-3.323,4
1.368,1.09,1.808,0.4843,0.1315,0.795,-4.074,4
1.706,1.08,2.219,0.5412,0.1473,0.8256,-3.858,4
1.319,1.09,1.818,0.4835,0.135,0.7994,-3.171,4
1.767,1.23,1.75,0.4994,0.1412,0.8162,-3,4
1.978,1.12,1.525,0.4838,0.1344,0.7983,-3.32,4
1.848,1.09,1.797,0.4839,0.1315,0.7933,-3.989,4
1.711,1.23,1.391,0.4963,0.1407,0.8171,-3.065,4
1.629,1.09,1.952,0.4504,0.1237,0.7728,-3.668,4
1.939,1.09,1.787,0.4934,0.1338,0.7992,-4.056,4
2.451,1.09,1.592,0.5762,0.1546,0.8345,-4.056,4
2.263,1.22,1.633,0.6024,0.1654,0.8606,-3.764,4
2.013,1.08,1.322,0.4638,0.1274,0.7817,-3.632,4
2.429,1.09,1.604,0.5562,0.1476,0.8228,-4.43,4
2.368,1.09,1.599,0.5698,0.1552,0.8419,-3.924,4
1.728,1.22,2.476,0.5957,0.1629,0.8557,-3.849,4
1.808,1.09,2.068,0.5549,0.1506,0.831,-3.917,4
2.396,1.08,1.601,0.5933,0.1577,0.8383,-4.305,4
1.681,1.08,1.581,0.4653,0.1296,0.7869,-3.275,4
1.503,1.09,1.867,0.4832,0.1332,0.7982,-3.684,4
1.613,1.09,2.459,0.5569,0.1481,0.8236,-4.37,4
1.382,1.09,1.624,0.463,0.127,0.7803,-3.64,4
1.928,1.09,1.915,0.5505,0.1451,0.8172,-4.574,4
2.137,1.09,1.654,0.5206,0.1245,0.7472,-5.239,4
1.83,1.09,1.73,0.4861,0.1317,0.7948,-4.092,4
2.474,1.23,1.74,0.6033,0.1649,0.8579,-3.821,4
1.752,1.08,1.601,0.466,0.1282,0.7835,-3.548,4
1.685,1.09,1.775,0.4863,0.1335,0.7985,-3.761,4
2.478,1.12,1.605,0.5497,0.1514,0.8349,-3.603,4
2.207,1.22,1.62,0.6125,0.1647,0.8556,-4.232,4
1.827,1.1,1.737,0.4727,0.1314,0.7942,-3.482,4
1.782,1.22,1.758,0.492,0.1387,0.8124,-3.183,4
2.116,1.21,1.735,0.5821,0.1612,0.8569,-3.645,4
1.356,1.22,1.762,0.4921,0.1404,0.8168,-2.931,4
2.383,1.21,1.694,0.5983,0.1637,0.8585,-3.885,4
2.519,1.3,1.756,0.6309,0.1715,0.8665,-3.952,4
1.735,0.96,1.623,0.4682,0.1256,0.7767,-4.178,4
1.859,1.21,1.72,0.5011,0.1425,0.8219,-3.016,4
1.732,1.22,2.273,0.6094,0.1655,0.8573,-3.956,4
2.503,1.1,1.455,0.5315,0.1265,0.7508,-5.542,4
1.724,1.09,2.233,0.5553,0.1479,0.8232,-4.316,4
1.451,1.21,1.753,0.5003,0.1392,0.8132,-3.506,4
1.717,1.09,1.602,0.4811,0.1326,0.7928,-3.405,4
2.036,1.22,1.852,0.6044,0.1659,0.8621,-3.787,4
1.942,1.22,1.717,0.492,0.1402,0.8161,-2.959,4
2.27,1.22,1.665,0.5809,0.1623,0.8598,-3.437,4
2.172,1.12,1.739,0.5505,0.149,0.828,-3.967,4
1.361,1.1,1.716,0.4071,0.1014,0.6972,-4.007,4
1.602,1.09,2.419,0.5614,0.1517,0.8316,-3.946,4
1.649,1.1,1.58,0.4756,0.1316,0.7916,-3.416,4
1.747,1.07,1.6,0.4645,0.1284,0.7841,-3.462,4
2.509,1.1,1.724,0.5887,0.1587,0.8458,-4.143,4
2.46,1.22,1.704,0.5804,0.162,0.8587,-3.44,4
2.42,1.12,1.626,0.5436,0.1483,0.8278,-3.803,4
1.803,1.21,1.274,0.4945,0.1402,0.8166,-3.106,4
1.966,1.09,1.067,0.3971,0.0994,0.692,-4.16,4
1.583,1.1,1.618,0.4713,0.1301,0.7882,-3.468,4
1.706,1.09,1.792,0.486,0.1336,0.7954,-3.505,4
1.623,1.09,1.48,0.3947,0.09853,0.6892,-4.185,4
1.914,1.21,1.526,0.4947,0.1394,0.8158,-3.278,4
2.527,1.23,1.763,0.5996,0.164,0.8577,-3.85,4
1.625,1.09,1.953,0.4543,0.1238,0.7727,-3.811,4
1.734,1.1,2.395,0.5885,0.1576,0.8413,-4.215,4
1.383,1.1,1.631,0.4533,0.1222,0.7678,-4.024,4
1.972,1.31,1.796,0.52,0.1463,0.8304,-3.292,4
1.747,1.22,2.413,0.6103,0.1655,0.8569,-3.994,4
2.535,1.1,1.269,0.5216,0.1251,0.7489,-5.196,4
1.582,1.08,2.441,0.5473,0.1482,0.8259,-3.94,4
2.446,1.07,1.607,0.5539,0.1502,0.8307,-3.946,4
2.333,1.21,1.705,0.578,0.1608,0.8569,-3.539,4
1.892,1.09,1.642,0.4635,0.1279,0.7835,-3.538,4
1.889,1.08,1.597,0.4694,0.1288,0.7862,-3.702,4
1.635,1.22,2.21,0.6039,0.1647,0.8579,-3.897,4
1.774,1.09,1.611,0.4743,0.1308,0.7888,-3.43,4
1.892,1.21,1.811,0.501,0.1402,0.8167,-3.413,4
2.205,1.21,1.628,0.6107,0.1654,0.8568,-4.022,4
2.474,1.09,1.952,0.5782,0.1556,0.8422,-4.255,4
1.57,1.1,1.909,0.4699,0.1292,0.7856,-3.572,4
1.645,1.22,2.159,0.5974,0.1653,0.8632,-3.635,4
1.988,1.08,1.634,0.4817,0.1323,0.7961,-3.758,4
1.392,1.08,1.929,0.4575,0.1251,0.7772,-3.79,4
1.808,1.1,1.587,0.464,0.1296,0.7871,-3.193,4
2.378,1.22,1.707,0.6284,0.1707,0.8646,-3.944,4
1.916,1.09,2.052,0.5738,0.1542,0.8398,-4.292,4
2.476,1.1,1.405,0.5093,0.1241,0.7501,-4.895,4
1.208,1.08,1.885,0.4699,0.1309,0.7911,-3.328,4
1.914,1.11,1.572,0.4712,0.1292,0.7854,-3.617,4
2.423,1.22,1.655,0.6312,0.17,0.8616,-4.123,4
1.804,1.22,1.736,0.5047,0.1431,0.8228,-3.075,4
1.798,1.21,1.746,0.4879,0.1387,0.8138,-3.069,4
1.762,1.22,2.324,0.6021,0.1649,0.8593,-3.819,4
1.607,1.09,1.548,0.4752,0.1314,0.7906,-3.37,4
2.402,1.09,1.459,0.5053,0.1224,0.7448,-4.813,4
1.841,1.1,2.293,0.5993,0.1604,0.8444,-4.172,4
1.584,1.12,1.964,0.4767,0.1316,0.7922,-3.5,4
1.713,1.22,2.357,0.602,0.1657,0.8615,-3.705,4
1.576,1.09,1.462,0.4637,0.1288,0.785,-3.349,4
2.536,1.1,1.64,0.5996,0.1604,0.8452,-4.231,4
1.58,1.09,1.61,0.4663,0.1302,0.7887,-3.221,4
2.534,1.1,1.243,0.5304,0.1281,0.7563,-5.148,4
1.663,1.22,2.323,0.6066,0.1663,0.862,-3.807,4
2.453,1.22,1.67,0.6038,0.1659,0.8609,-3.723,4
1.745,1.21,1.886,0.4928,0.1387,0.812,-3.204,4
1.934,1.1,2.11,0.6,0.1613,0.8466,-4.092,4
1.531,1.21,1.722,0.4938,0.1394,0.8142,-3.187,4
2.049,1.09,1.927,0.5767,0.1547,0.8403,-4.312,4
2.39,1.09,1.586,0.546,0.1468,0.8221,-4.085,4
1.797,1.07,1.285,0.4684,0.129,0.7851,-3.509,4
1.958,1.09,1.08,0.4023,0.1007,0.6957,-4.071,4
1.572,1.09,1.671,0.4561,0.1242,0.775,-3.9,4
1.915,1.21,1.697,0.4934,0.1394,0.8149,-3.195,4
2.008,1.22,1.991,0.6116,0.1651,0.856,-4.105,4
2.313,1.07,1.678,0.5601,0.1489,0.8264,-4.423,4
1.511,1.1,1.528,0.4016,0.09868,0.6884,-4.166,4
1.89,1.08,1.383,0.4795,0.1322,0.7959,-3.679,4
2.501,1.22,1.672,0.606,0.1655,0.8603,-3.904,4
1.601,1.08,1.649,0.4782,0.131,0.7883,-3.544,4
2.535,1.1,1.539,0.5788,0.1548,0.8349,-4.184,4
1.384,1.1,1.655,0.4711,0.1303,0.7881,-3.4,4
1.78,1.22,1.79,0.5001,0.1426,0.8223,-2.965,4
1.643,1.09,2.506,0.5554,0.1479,0.8233,-4.329,4
1.681,1.09,1.84,0.4894,0.1344,0.8011,-3.768,4
1.898,1.09,1.431,0.4846,0.1316,0.7954,-4.071,4
1.987,1.09,1.519,0.4529,0.1224,0.7689,-4.003,4
2.424,1.22,1.684,0.576,0.16,0.8561,-3.596,4
1.832,1.08,1.221,0.47,0.1286,0.7846,-3.698,4
1.864,1.1,1.274,0.4011,0.1006,0.6954,-3.965,4
1.591,1.08,1.638,0.462,0.1278,0.782,-3.411,4
1.909,1.07,1.231,0.4658,0.1279,0.7825,-3.598,4
1.672,1.08,1.581,0.4627,0.1283,0.7838,-3.364,4
1.989,1.09,1.578,0.4568,0.1252,0.7756,-3.631,4
2.061,1.22,1.776,0.5788,0.1617,0.8598,-3.466,4
1.297,1.1,1.705,0.4736,0.1295,0.7859,-3.656,4
2.24,1.22,1.673,0.5774,0.1611,0.8565,-3.432,4
1.558,1.08,1.543,0.4598,0.1269,0.781,-3.556,4
2.394,1.22,1.756,0.6123,0.165,0.856,-4.172,4
1.595,1.07,2.341,0.5656,0.1507,0.8287,-4.344,4
1.905,1.09,1.96,0.5796,0.154,0.8317,-4.282,4
2.417,1.21,1.715,0.5985,0.1635,0.8565,-3.859,4
1.644,1.09,1.582,0.4645,0.1263,0.7787,-3.846,4
1.796,1.22,1.772,0.493,0.1396,0.814,-3.069,4
1.79,0.96,1.23,0.467,0.1257,0.7769,-4.064,4
1.264,1.09,1.846,0.4828,0.1328,0.7968,-3.699,4
1.553,1.09,1.556,0.4594,0.1266,0.7804,-3.569,4
1.828,1.09,1.622,0.4761,0.1327,0.7945,-3.247,4
2.518,1.22,1.775,0.6046,0.1652,0.8584,-3.836,4
2.422,1.22,1.679,0.6218,0.1695,0.8657,-3.932,4
1.971,1.09,1.815,0.4832,0.1325,0.7965,-3.79,4
1.571,1.08,1.927,0.4695,0.1301,0.7886,-3.424,4
1.697,1.31,1.839,0.5143,0.1454,0.8276,-3.151,4
1.642,1.08,1.589,0.4728,0.1301,0.7877,-3.527,4
1.668,1.22,2.497,0.6039,0.1658,0.8618,-3.782,4
2.03,1.22,1.706,0.503,0.1413,0.8183,-3.283,4
1.752,1.1,1.237,0.4683,0.1296,0.7873,-3.449,4
1.375,1.08,1.915,0.4816,0.1334,0.7978,-3.502,4
1.642,1.08,1.591,0.4627,0.1278,0.7831,-3.504,4
1.612,1.12,2.365,0.5573,0.1509,0.83,-3.885,4
1.726,1.22,1.82,0.4854,0.1398,0.8173,-2.808,4
0.8862,1.1,1.758,0.359,0.0903,0.6654,-4.658,4
1.246,1.08,1.296,0.3112,0.07868,0.6262,-5.179,4
1.891,1.08,1.236,0.3651,0.07137,0.6176,-13.9,4
1.481,0.91,0.6016,0.2454,0.05053,0.5281,-13.09,4
0.5325,1.64,0.6197,0.2511,0.03594,0.4673,-26.3,3
0.6494,1.64,0.6154,0.2521,0.03329,0.4693,-39.52,3
0.5454,1.62,0.626,0.2296,0.0417,0.4748,-13.41,3
0.6327,1.64,0.5412,0.2494,0.04335,0.4843,-12.44,3
0.5984,1.6,0.569,0.2162,0.03389,0.4449,-21.43,3
0.5924,1.6,0.5481,0.2236,0.03198,0.4442,-28,3
0.5399,1.58,0.6029,0.2253,0.03676,0.4587,-19.11,3
0.5571,1.44,0.6113,0.207,0.0366,0.4486,-15.69,3
0.4904,1.59,0.7429,0.2264,0.03909,0.4664,-16.28,3
0.5314,1.58,0.6456,0.2292,0.03527,0.455,-21.72,3
1.338,1.7,1.249,0.4442,0.05753,0.5981,-51.07,3
0.6912,1.72,0.5403,0.2664,0.04576,0.4988,-13.52,3
0.7432,1.72,0.4907,0.2884,0.04711,0.5089,-15.38,3
0.5872,1.73,0.4764,0.2826,0.04388,0.4956,-16.59,3
0.5824,1.74,0.5326,0.2428,0.03105,0.4485,-34.96,3
0.5853,1.73,0.5627,0.2737,0.03842,0.4792,-24.71,3
0.5547,1.54,0.6776,0.2231,0.03747,0.4573,-16.3,3
0.5611,1.36,0.6584,0.1995,0.03493,0.4376,-15.59,3
0.5315,1.62,0.6079,0.2256,0.03463,0.4498,-20.96,3
0.5043,1.63,0.6104,0.2164,0.03499,0.4484,-19.67,3
0.4949,1.73,0.6576,0.229,0.03228,0.4472,-28.53,3
0.5712,1.74,0.6894,0.3028,0.04572,0.5054,-17.44,3
0.6891,1.61,0.6425,0.2696,0.04557,0.4968,-12.21,3
0.6712,1.61,0.5932,0.2527,0.04255,0.4822,-13.15,3
0.4772,1.6,0.6091,0.2012,0.03049,0.4258,-23.84,3
0.4409,1.59,0.6164,0.2221,0.03326,0.4438,-22.46,3
0.65,1.69,0.5844,0.2434,0.04229,0.4799,-13.47,3
0.6914,1.7,0.6572,0.2268,0.03983,0.4675,-14.8,3
0.4177,1.7,0.6334,0.2485,0.0326,0.4551,-32.13,3
0.3723,1.71,0.7289,0.2877,0.03526,0.4853,-44.71,3
0.6292,1.67,0.7041,0.2565,0.04581,0.4949,-11.5,3
0.8996,1.69,0.6587,0.2593,0.04865,0.5049,-9.425,3
0.6448,1.65,0.703,0.2203,0.03964,0.4608,-12.2,3
0.5008,1.65,0.6499,0.2049,0.02967,0.4264,-27.42,3
0.6003,1.73,0.6471,0.2665,0.04005,0.4817,-20.49,3
0.713,1.73,0.6914,0.259,0.04632,0.4969,-10.98,3
0.7034,1.62,0.7524,0.2576,0.04262,0.4856,-14.94,3
0.7467,1.62,0.7219,0.2558,0.03899,0.4745,-19.67,3
0.5016,1.73,0.7397,0.256,0.038,0.4764,-24.41,3
0.5894,1.72,0.7341,0.2637,0.04763,0.5035,-11.25,3
0.7017,1.6,0.7026,0.2396,0.04735,0.4937,-7.961,3
0.6928,1.59,0.727,0.2585,0.04677,0.5004,-12.09,3
0.5741,1.72,0.6535,0.2332,0.03277,0.4499,-28,3
0.6042,1.67,0.6137,0.2418,0.03527,0.4572,-22.12,3
0.6376,1.68,0.6352,0.2555,0.04523,0.4941,-12.77,3
0.7459,1.64,0.6323,0.241,0.03934,0.47,-16.51,3
0.5672,1.66,0.6386,0.25,0.03535,0.4598,-23.14,3
0.4661,1.62,0.618,0.2222,0.03192,0.4446,-28.66,3
0.592,1.65,0.7281,0.2451,0.04481,0.4903,-12.46,3
0.6616,1.64,0.6947,0.2417,0.04571,0.4911,-10.86,3
0.6339,1.61,0.7079,0.2106,0.03624,0.4472,-15.57,3
0.6088,1.6,0.6944,0.2138,0.03262,0.4379,-21.79,3
0.5815,1.68,0.6561,0.235,0.03785,0.4611,-16.01,3
0.7513,1.68,0.6531,0.2646,0.04762,0.5036,-11.27,3
0.7401,1.69,0.6284,0.2646,0.04232,0.486,-15.69,3
0.5688,1.68,0.6083,0.269,0.03666,0.4688,-23.63,3
0.4825,1.68,0.6574,0.2445,0.03329,0.4527,-26.92,3
0.7328,1.68,0.6818,0.2567,0.04566,0.4935,-10.66,3
0.7632,1.69,0.6802,0.2784,0.04847,0.5083,-10.3,3
0.6717,1.68,0.6677,0.2747,0.04262,0.4881,-15.36,3
0.7037,1.68,0.7152,0.2466,0.03566,0.4623,-24.12,3
0.5775,1.66,0.6708,0.2476,0.03961,0.4732,-17.14,3
0.6994,1.64,0.6604,0.2571,0.04384,0.4906,-14.53,3
0.6638,1.64,0.6584,0.2506,0.04309,0.486,-14.3,3
0.5183,1.71,0.6981,0.2457,0.03487,0.4599,-25.6,3
0.5559,1.73,0.7119,0.2367,0.03847,0.4656,-16.91,3
0.5835,1.6,0.7176,0.2326,0.04294,0.4767,-10.75,3
0.7096,1.61,0.7201,0.2636,0.04756,0.5037,-11.59,3
0.6895,1.59,0.6729,0.2121,0.03676,0.4476,-13.95,3
0.5853,1.7,0.6655,0.2314,0.03253,0.4473,-27.26,3
0.681,1.73,0.6718,0.2327,0.04051,0.4701,-13.79,3
0.6918,1.63,0.7665,0.2517,0.04497,0.4914,-12.14,3
0.6358,1.63,0.7132,0.277,0.04492,0.4987,-15.54,3
0.5889,1.73,0.6371,0.2787,0.03867,0.4809,-25.06,3
0.5081,1.73,0.6442,0.2701,0.03941,0.4789,-20.67,3
0.6982,1.73,0.7315,0.2862,0.05034,0.5178,-11.6,3
0.7468,1.63,0.7158,0.2719,0.04858,0.5082,-10.87,3
0.6581,1.73,0.7173,0.2899,0.04462,0.4993,-16.57,3
0.5367,1.72,0.7014,0.2666,0.0344,0.4666,-32.58,3
0.6429,1.7,0.689,0.2535,0.04205,0.4823,-14.84,3
0.7099,1.6,0.7237,0.2417,0.0439,0.484,-11.48,3
0.6294,1.68,0.6607,0.24,0.03968,0.4718,-16.62,3
0.4559,1.67,0.7157,0.2459,0.03405,0.4607,-29.72,3
0.5722,1.72,0.7777,0.2727,0.04214,0.4879,-17.26,3
0.7534,1.72,0.7317,0.2995,0.05353,0.5316,-11.41,3
0.6833,1.73,0.7403,0.2962,0.04949,0.5172,-13.62,3
0.5841,1.73,0.6983,0.2692,0.03721,0.4752,-26.68,3
0.5744,1.73,0.6182,0.2807,0.034,0.4671,-35.31,3
0.5578,1.73,0.6619,0.2832,0.04291,0.496,-20.18,3
0.693,1.73,0.7727,0.2769,0.04633,0.5054,-15.53,3
0.7115,1.74,0.7114,0.2684,0.04263,0.4903,-17.5,3
0.5252,1.74,0.6779,0.2611,0.03619,0.4736,-29.63,3
0.6111,1.71,0.7041,0.2689,0.04305,0.4889,-14.98,3
0.6868,1.71,0.6966,0.2548,0.04434,0.4877,-10.2,3
0.7137,1.72,0.7603,0.2532,0.04489,0.4893,-10,3
0.5752,1.68,0.6793,0.2335,0.0324,0.4453,-26.01,3
0.5573,1.68,0.7039,0.2378,0.03334,0.453,-27.49,3
0.68,1.67,0.7307,0.2356,0.0402,0.4727,-15.92,3
0.6184,1.67,0.7464,0.2411,0.04173,0.481,-15.77,3
0.6445,1.67,0.7098,0.2282,0.0405,0.4707,-14.53,3
0.433,1.54,0.7489,0.1955,0.03198,0.4303,-21.47,3
0.6681,1.55,0.7332,0.2036,0.0388,0.4508,-11.37,3
0.6497,1.45,0.8572,0.1976,0.04121,0.4554,-8.756,3
0.6811,1.35,0.6896,0.1755,0.03661,0.4251,-8.645,3
0.5907,1.34,0.7124,0.1617,0.03047,0.399,-14.39,3
0.4894,1.53,0.7505,0.1626,0.0267,0.3901,-22.42,3
0.4746,1.51,0.8002,0.1656,0.03125,0.4041,-14.04,3
0.6736,1.13,0.6748,0.1345,0.0263,0.3611,-13.57,3
0.5125,1.23,0.689,0.1377,0.02492,0.3612,-17.56,3
0.4144,1.23,0.7169,0.1355,0.02533,0.3589,-15.39,3
0.4747,1.2,0.6311,0.1223,0.02607,0.3428,-8.405,3
0.5823,1.15,0.5931,0.1248,0.0285,0.3521,-5.355,3
0.5608,1.06,0.5513,0.1228,0.02353,0.3342,-10.96,3
0.5412,0.99,0.6125,0.1155,0.02319,0.3245,-9.098,3
0.3977,1.01,0.5732,0.1186,0.02164,0.3336,-19.24,3
0.4795,1.22,0.6376,0.1466,0.0244,0.3641,-19.01,3
0.5214,1.47,0.6617,0.1631,0.02509,0.3789,-21.38,3
0.4682,1.38,0.6121,0.168,0.02584,0.3895,-24.87,3
0.5442,1.55,0.622,0.2049,0.03127,0.4282,-21.67,3
0.488,1.53,0.5954,0.2002,0.03015,0.4162,-16.88,3
0.5945,1.55,0.6495,0.2306,0.03778,0.4564,-12.47,3
0.673,1.55,0.7692,0.2157,0.03849,0.4524,-10.26,3
0.6224,1.44,0.6879,0.1972,0.03466,0.4301,-11.64,3
0.6818,1.54,0.8011,0.1866,0.03052,0.413,-17.36,3
0.4203,1.59,0.6196,0.2017,0.02765,0.4158,-29.4,3
1.892,1.76,1.747,0.5199,0.1053,0.705,-12.29,3
1.629,1.77,1.307,0.4814,0.09047,0.6548,-13.34,3
1.63,1.74,1.291,0.4247,0.09287,0.6783,-9.087,3
1.34,1.76,1.44,0.3625,0.07797,0.6332,-9.727,3
1.387,1.8,1.394,0.3745,0.08258,0.657,-9.871,3
1.317,1.73,1.589,0.3988,0.09124,0.6902,-9.006,3
1.723,1.76,1.444,0.4668,0.1023,0.7315,-10.9,3
1.593,1.76,1.691,0.49,0.1074,0.745,-10.92,3
0.5986,1.75,0.57,0.239,0.03408,0.4471,-17.8,3
0.4416,1.76,0.5938,0.2489,0.02966,0.4445,-38.89,3
0.6918,1.75,0.7064,0.2596,0.03742,0.4721,-23.63,3
0.8232,1.76,0.5684,0.2582,0.04003,0.4812,-20.36,3
0.6804,1.67,0.705,0.2296,0.03759,0.4618,-18.01,3
0.5827,1.75,0.6279,0.2294,0.03162,0.4448,-29.72,3
0.6134,1.56,0.4904,0.1941,0.02868,0.4164,-26.14,3
0.735,1.76,0.7779,0.2561,0.04346,0.4886,-14.46,3
0.7209,1.56,0.6403,0.194,0.03683,0.4378,-11.06,3
0.6538,1.55,0.6702,0.1857,0.03388,0.4249,-13.79,3
0.7723,1.72,0.6446,0.2314,0.03435,0.4587,-27.31,3
0.6489,1.48,0.4024,0.1914,0.02821,0.4122,-25.63,3
0.8001,1.48,0.5479,0.1843,0.03326,0.4205,-13.4,3
0.7586,1.47,0.5075,0.1656,0.03117,0.403,-13.75,3
0.765,1.3,0.4204,0.1613,0.02804,0.3928,-19.03,3
0.8832,1.8,0.4587,0.228,0.03335,0.4512,-26.71,3
0.7853,1.67,0.4596,0.2222,0.03149,0.4434,-29.78,3
0.6278,1.67,0.461,0.2334,0.03369,0.451,-24.79,3
0.6652,1.67,0.412,0.1933,0.02815,0.4168,-29.07,3
0.6773,1.63,0.5192,0.1541,0.02759,0.3855,-17.87,3
