 Length, Height, Width, Sum, Omnivariance, Eigenentropy, Anisotropy, Planarity, Linearity, Surface Variation, Sphericity, Verticality, Mean Intensity, STD Intensity, ExpectedValuex, ExpectedValuey, ExpectedValuez, Variancex, Variancey, Variancez, MeanVar, Distance, MeanVel, MaxVel, MeanAcc, MaxAcc, MeanAVel, Class
1.822,1.08,1.604,0.466,0.1302,0.7902,-3.308,-2.424,-0.8838,0.599,0.3439,0.9281,54.48,51.48,0.1614,0.3684,0.04876,0.5173,0.3694,0.1675,0.3514,1.157,0.2509,2.119,0.002843,17.88,-0.004951,1
2.385,1.22,1.711,0.5977,0.165,0.8601,-3.609,-2.556,-1.053,0.6015,0.4375,0.9033,52.73,51.56,0.4706,0.3072,0.007406,0.7972,0.4375,0.2048,0.4799,1.368,0.2509,2.119,0.002843,17.88,-0.004951,1
1.507,1.09,1.582,0.4527,0.1268,0.7816,-3.251,-2.393,-0.8588,0.5979,0.3343,0.9157,51.13,48.61,0.274,0.3113,0.0483,0.3643,0.4163,0.1689,0.3165,1.134,0.2509,2.119,0.002843,17.88,-0.004951,1
1.55,1.23,1.736,0.4981,0.1417,0.82,-3.015,-2.136,-0.8789,0.5824,0.3623,0.9312,54.8,52.13,0.2467,0.3927,0.02608,0.3881,0.4838,0.2036,0.3585,1.127,0.2509,2.119,0.002843,17.88,-0.004951,1
1.835,1.31,1.399,0.5161,0.1456,0.8281,-3.186,-2.229,-0.9565,0.586,0.3747,0.8886,48.66,40.57,0.3603,0.2531,0.01549,0.5498,0.3303,0.2226,0.3676,1.594,0.2509,2.119,0.002843,17.88,-0.004951,1
2.332,1.22,1.614,0.6095,0.1653,0.8558,-3.953,-2.844,-1.109,0.6143,0.45,0.8957,51.32,47.66,0.4673,0.3348,0.002456,0.7839,0.417,0.2029,0.4679,1.339,0.2509,2.119,0.002843,17.88,-0.004951,1
1.456,1.22,1.796,0.4969,0.1426,0.8222,-2.811,-2.052,-0.7593,0.58,0.3639,0.9159,53.48,48.61,0.2556,0.1199,0.02931,0.314,0.5492,0.2034,0.3555,1.122,0.2509,2.119,0.002843,17.88,-0.004951,1
1.892,1.09,1.642,0.4635,0.1279,0.7835,-3.538,-2.611,-0.9272,0.6079,0.3439,0.8986,52.12,47.5,0.15,0.3358,0.05153,0.5477,0.3704,0.1673,0.3618,1.198,0.2144,1.025,0.01362,5.647,0.05838,0
1.889,1.08,1.597,0.4694,0.1288,0.7862,-3.702,-2.663,-1.039,0.6074,0.3457,0.9467,53.45,50.67,0.1317,0.3571,0.04351,0.5451,0.3663,0.1649,0.3587,1.413,0.2144,1.025,0.01362,5.647,0.05838,0
1.635,1.22,2.21,0.6039,0.1647,0.8579,-3.897,-2.703,-1.194,0.6052,0.4401,0.9209,51.45,49.52,0.3241,0.5119,0.008131,0.4625,0.6936,0.2016,0.4526,1.979,0.2144,1.025,0.01362,5.647,0.05838,0
1.774,1.09,1.611,0.4743,0.1308,0.7888,-3.43,-2.672,-0.7578,0.6163,0.3583,0.8838,49.96,44.68,0.1982,0.3397,0.05079,0.491,0.3898,0.1709,0.3506,1.181,0.2144,1.025,0.01362,5.647,0.05838,0
1.892,1.21,1.811,0.501,0.1402,0.8167,-3.413,-2.274,-1.139,0.5843,0.3591,0.9295,51.82,49.84,0.2123,0.3964,0.01678,0.5288,0.4712,0.1945,0.3982,1.494,0.2144,1.025,0.01362,5.647,0.05838,0
2.205,1.21,1.628,0.6107,0.1654,0.8568,-4.022,-2.826,-1.196,0.6111,0.4475,0.8891,51.52,49.62,0.5088,0.3277,0.006122,0.7104,0.4483,0.2001,0.4529,1.287,0.2144,1.025,0.01362,5.647,0.05838,0
2.474,1.09,1.952,0.5782,0.1556,0.8422,-4.255,-2.836,-1.418,0.6059,0.4169,0.9379,52.39,50.23,0.4166,0.4458,0.04914,0.8396,0.4949,0.1701,0.5015,1.736,0.2144,1.025,0.01362,5.647,0.05838,0
1.57,1.1,1.909,0.4699,0.1292,0.7856,-3.572,-2.693,-0.8789,0.6136,0.3514,0.9217,51.45,48.93,0.3366,0.1175,0.049,0.3381,0.5706,0.1712,0.36,1.552,0.2144,1.025,0.01362,5.647,0.05838,0
1.645,1.22,2.159,0.5974,0.1653,0.8632,-3.635,-2.44,-1.195,0.5919,0.4299,0.8879,52.64,50.52,0.3137,0.5141,0.001793,0.4685,0.6625,0.2043,0.4451,1.957,0.2144,1.025,0.01362,5.647,0.05838,0
1.988,1.08,1.634,0.4817,0.1323,0.7961,-3.758,-2.588,-1.17,0.6001,0.3498,0.9112,51.49,48.58,0.02858,0.2987,0.03727,0.6091,0.3538,0.168,0.377,1.147,0.2144,1.025,0.01362,5.647,0.05838,0
1.392,1.08,1.929,0.4575,0.1251,0.7772,-3.79,-2.696,-1.094,0.6075,0.336,0.961,52.44,48.44,0.2183,0.08616,0.03604,0.277,0.5857,0.1636,0.3421,1.154,0.2144,1.025,0.01362,5.647,0.05838,0
1.808,1.1,1.587,0.464,0.1296,0.7871,-3.193,-2.483,-0.7102,0.6074,0.3491,0.9053,53.96,52.15,0.1227,0.3348,0.05129,0.5099,0.3633,0.1739,0.349,1.372,0.2144,1.025,0.01362,5.647,0.05838,0
2.378,1.22,1.707,0.6284,0.1707,0.8646,-3.944,-2.799,-1.145,0.6112,0.4617,0.8865,50.39,42.96,0.451,0.2984,0.003454,0.8212,0.4395,0.2057,0.4888,1.368,0.2144,1.025,0.01362,5.647,0.05838,0
1.916,1.09,2.052,0.5738,0.1542,0.8398,-4.292,-2.85,-1.442,0.6059,0.4133,0.9229,50.83,47.71,0.414,0.5218,0.04885,0.5553,0.6041,0.1701,0.4432,0.7417,0.2144,1.025,0.01362,5.647,0.05838,0
2.476,1.1,1.405,0.5093,0.1241,0.7501,-4.895,-4.494,-0.401,0.7106,0.4233,0.9564,54.47,51.42,0.4205,0.2893,0.07592,0.8598,0.2602,0.1653,0.4284,1.709,0.2144,1.025,0.01362,5.647,0.05838,0
1.208,1.08,1.885,0.4699,0.1309,0.7911,-3.328,-2.491,-0.8373,0.604,0.3494,0.9565,51.6,49.18,0.1802,0.1673,0.0372,0.2483,0.568,0.1685,0.3283,1.103,0.2144,1.025,0.01362,5.647,0.05838,0
1.914,1.11,1.572,0.4712,0.1292,0.7854,-3.617,-2.733,-0.8843,0.6155,0.3529,0.9205,52.62,50.16,0.1095,0.3352,0.0546,0.5755,0.3369,0.1728,0.3617,1.406,0.2144,1.025,0.01362,5.647,0.05838,0
2.423,1.22,1.655,0.6312,0.17,0.8616,-4.123,-2.927,-1.196,0.6158,0.4646,0.8916,54.15,51,0.0647,0.2165,0.002612,0.851,0.4174,0.2043,0.4909,1.551,0.2144,1.025,0.01362,5.647,0.05838,0
1.804,1.22,1.736,0.5047,0.1431,0.8228,-3.075,-2.179,-0.896,0.5845,0.3674,0.9222,51.34,49.03,0.1627,0.3346,0.01594,0.5062,0.4439,0.2011,0.3837,1.191,0.2144,1.025,0.01362,5.647,0.05838,0
1.798,1.21,1.746,0.4879,0.1387,0.8138,-3.069,-2.101,-0.968,0.5782,0.3514,0.9314,51.5,48.02,0.1941,0.3424,0.02348,0.4853,0.4527,0.1954,0.3778,1.405,0.2144,1.025,0.01362,5.647,0.05838,0
1.762,1.22,2.324,0.6021,0.1649,0.8593,-3.819,-2.634,-1.185,0.6021,0.4378,0.9022,52.56,50.93,0.306,0.0009354,0.005092,0.4479,0.784,0.2031,0.4783,1.297,0.2144,1.025,0.01362,5.647,0.05838,0
1.607,1.09,1.548,0.4752,0.1314,0.7906,-3.37,-2.629,-0.7411,0.6145,0.3589,0.9178,52.5,45.96,0.3519,0.2141,0.0402,0.4237,0.3919,0.1734,0.3297,0.7192,0.2144,1.025,0.01362,5.647,0.05838,0
2.402,1.09,1.459,0.5053,0.1224,0.7448,-4.813,-4.505,-0.3076,0.7158,0.424,0.9607,46.21,39.54,0.4704,0.3572,0.08349,0.8129,0.2858,0.1639,0.4209,1.309,0.2144,1.025,0.01362,5.647,0.05838,0
1.841,1.1,2.293,0.5993,0.1604,0.8444,-4.172,-3.073,-1.099,0.6253,0.4472,0.9014,55.49,53.75,0.3157,0.0475,0.06408,0.4796,0.7636,0.1776,0.4736,1.654,0.2144,1.025,0.01362,5.647,0.05838,0
1.584,1.12,1.964,0.4767,0.1316,0.7922,-3.5,-2.618,-0.8815,0.6096,0.3552,0.9143,55.84,52.09,0.3299,0.08693,0.05208,0.3392,0.5945,0.1782,0.3706,1.55,0.2144,1.025,0.01362,5.647,0.05838,0
1.713,1.22,2.357,0.602,0.1657,0.8615,-3.705,-2.566,-1.139,0.5998,0.4378,0.9059,49.61,43.39,0.3429,0.4547,0.0115,0.4351,0.7937,0.2044,0.4777,0.8872,0.2144,1.025,0.01362,5.647,0.05838,0
1.576,1.09,1.462,0.4637,0.1288,0.785,-3.349,-2.554,-0.7946,0.6088,0.3472,0.9079,53.6,49.76,0.3019,0.2625,0.0542,0.4223,0.3545,0.171,0.3159,0.6751,0.2144,1.025,0.01362,5.647,0.05838,0
2.536,1.1,1.64,0.5996,0.1604,0.8452,-4.231,-3.059,-1.171,0.6226,0.4446,0.9,49.82,46.31,0.2464,0.1849,0.06557,0.9051,0.3788,0.1769,0.4869,1.433,0.2144,1.025,0.01362,5.647,0.05838,0
1.58,1.09,1.61,0.4663,0.1302,0.7887,-3.221,-2.483,-0.738,0.6065,0.3499,0.9241,52.82,48.8,0.3585,0.1961,0.04196,0.3979,0.4184,0.173,0.3298,0.7462,0.2144,1.025,0.01362,5.647,0.05838,0
2.534,1.1,1.243,0.5304,0.1281,0.7563,-5.148,-4.686,-0.4625,0.714,0.4404,0.9378,52.53,48.94,0.2403,0.1642,0.08,0.9105,0.2183,0.1664,0.4317,1.293,0.2144,1.025,0.01362,5.647,0.05838,0
1.663,1.22,2.323,0.6066,0.1663,0.862,-3.807,-2.605,-1.202,0.6002,0.4398,0.8813,50.12,47.48,0.3187,0.4784,0.002777,0.4344,0.772,0.2044,0.4703,2.003,0.2144,1.025,0.01362,5.647,0.05838,0
2.453,1.22,1.67,0.6038,0.1659,0.8609,-3.723,-2.61,-1.113,0.6027,0.441,0.8995,52.08,48.04,0.3903,0.278,0.002661,0.8498,0.407,0.2046,0.4872,1.71,0.2144,1.025,0.01362,5.647,0.05838,0
1.745,1.21,1.886,0.4928,0.1387,0.812,-3.204,-2.288,-0.9164,0.5904,0.3601,0.9347,52.8,50.6,0.343,0.1422,0.02054,0.4309,0.5387,0.1953,0.3883,0.9601,0.2144,1.025,0.01362,5.647,0.05838,0
1.934,1.1,2.11,0.6,0.1613,0.8466,-4.092,-3.01,-1.082,0.623,0.4472,0.8873,53.83,52.24,0.4317,0.146,0.06185,0.5386,0.6658,0.1793,0.4612,1.668,0.2144,1.025,0.01362,5.647,0.05838,0
1.531,1.21,1.722,0.4938,0.1394,0.8142,-3.187,-2.226,-0.9612,0.5857,0.3583,0.9345,54.29,51.39,0.2693,0.3668,0.02051,0.3754,0.488,0.1949,0.3527,1.147,0.2144,1.025,0.01362,5.647,0.05838,0
2.049,1.09,1.927,0.5767,0.1547,0.8403,-4.312,-2.882,-1.431,0.6076,0.4163,0.919,52.54,46.94,0.533,0.4151,0.06066,0.6,0.5653,0.1696,0.445,1.463,0.2144,1.025,0.01362,5.647,0.05838,0
2.39,1.09,1.586,0.546,0.1468,0.8221,-4.085,-3.004,-1.081,0.6227,0.4069,0.8907,52.31,48.74,0.4966,0.3439,0.07433,0.7771,0.3835,0.1701,0.4435,1.75,0.2144,1.025,0.01362,5.647,0.05838,0
1.797,1.07,1.285,0.4684,0.129,0.7851,-3.509,-2.67,-0.8388,0.6136,0.3511,0.9151,50.88,48.04,0.2565,0.2305,0.04896,0.5286,0.2765,0.1653,0.3235,0.7627,0.2144,1.025,0.01362,5.647,0.05838,0
1.958,1.09,1.08,0.4023,0.1007,0.6957,-4.071,-3.891,-0.1802,0.6993,0.3368,0.9911,50.48,47.24,0.03985,0.1393,0.07574,0.6007,0.1536,0.1637,0.306,1.021,0.2144,1.025,0.01362,5.647,0.05838,0
1.572,1.09,1.671,0.4561,0.1242,0.775,-3.9,-2.744,-1.156,0.6083,0.334,0.9199,49.41,44.93,0.3533,0.2393,0.05079,0.3965,0.4333,0.1638,0.3312,1.566,0.2144,1.025,0.01362,5.647,0.05838,0
1.915,1.21,1.697,0.4934,0.1394,0.8149,-3.195,-2.183,-1.011,0.5821,0.3557,0.9231,54.11,52.29,0.1291,0.3051,0.01439,0.553,0.4132,0.1947,0.3869,1.42,0.2144,1.025,0.01362,5.647,0.05838,0
2.008,1.22,1.991,0.6116,0.1651,0.856,-4.105,-2.863,-1.242,0.6116,0.4474,0.8832,46.58,41.31,0.4579,0.189,0.01406,0.5874,0.6131,0.2016,0.4674,1.304,0.2144,1.025,0.01362,5.647,0.05838,0
2.313,1.07,1.678,0.5601,0.1489,0.8264,-4.423,-3.113,-1.31,0.621,0.4119,0.9287,52.53,49.78,0.08631,0.3021,0.06084,0.7734,0.3995,0.1631,0.4453,1.354,0.2144,1.025,0.01362,5.647,0.05838,0
1.511,1.1,1.528,0.4016,0.09868,0.6884,-4.166,-4.063,-0.1033,0.7107,0.3406,0.9735,54.01,51.37,0.2363,0.3792,0.07882,0.3803,0.346,0.1611,0.2958,1.064,0.2144,1.025,0.01362,5.647,0.05838,0
1.89,1.08,1.383,0.4795,0.1322,0.7959,-3.679,-2.541,-1.137,0.5986,0.3484,0.9296,53.21,51.67,0.07905,0.2073,0.03816,0.5829,0.2822,0.1687,0.3446,1.362,0.2144,1.025,0.01362,5.647,0.05838,0
2.501,1.22,1.672,0.606,0.1655,0.8603,-3.904,-2.649,-1.255,0.6011,0.4385,0.9111,52.09,49.81,0.2186,0.2449,0.002642,0.8827,0.4,0.2017,0.4948,1.495,0.2144,1.025,0.01362,5.647,0.05838,0
1.601,1.08,1.649,0.4782,0.131,0.7883,-3.544,-2.779,-0.7655,0.6217,0.3627,0.9181,50.78,48.23,0.3473,0.2319,0.05981,0.4191,0.4293,0.1671,0.3385,0.746,0.2144,1.025,0.01362,5.647,0.05838,0
2.535,1.1,1.539,0.5788,0.1548,0.8349,-4.184,-3.099,-1.085,0.6269,0.4329,0.9053,51.62,49.4,0.2348,0.254,0.06406,0.8944,0.3424,0.1755,0.4708,1.588,0.2144,1.025,0.01362,5.647,0.05838,0
1.384,1.1,1.655,0.4711,0.1303,0.7881,-3.4,-2.621,-0.7795,0.6129,0.3543,0.9103,51.97,50.07,0.2608,0.2754,0.04363,0.3194,0.467,0.1735,0.32,1.101,0.2144,1.025,0.01362,5.647,0.05838,0
1.78,1.22,1.79,0.5001,0.1426,0.8223,-2.965,-2.105,-0.8603,0.5809,0.3638,0.9228,51.9,49.76,0.2737,0.3939,0.02657,0.4691,0.4846,0.2014,0.3851,1.429,0.2144,1.025,0.01362,5.647,0.05838,0
1.643,1.09,2.506,0.5554,0.1479,0.8233,-4.329,-3.137,-1.192,0.6254,0.4125,0.9236,51.89,48.02,0.291,0.2952,0.05657,0.3674,0.8683,0.1673,0.4677,1.095,0.2144,1.025,0.01362,5.647,0.05838,0
1.681,1.09,1.84,0.4894,0.1344,0.8011,-3.768,-2.584,-1.184,0.5996,0.355,0.9382,51.13,48.57,0.2139,0.4415,0.03197,0.4464,0.49,0.1699,0.3687,1.158,0.2144,1.025,0.01362,5.647,0.05838,0
1.898,1.09,1.431,0.4846,0.1316,0.7954,-4.071,-2.667,-1.404,0.5984,0.3472,0.9421,54.31,52.35,0.1017,0.2373,0.03031,0.5878,0.299,0.1677,0.3515,0.973,0.2144,1.025,0.01362,5.647,0.05838,0
1.987,1.09,1.519,0.4529,0.1224,0.7689,-4.003,-2.908,-1.094,0.6178,0.3357,0.9546,48.78,41.04,0.0001618,0.2931,0.03939,0.6074,0.2992,0.1668,0.3578,1.448,0.2144,1.025,0.01362,5.647,0.05838,0
2.424,1.22,1.684,0.576,0.16,0.8561,-3.596,-2.333,-1.263,0.5848,0.4102,0.9158,52.36,48.03,0.1913,0.2626,0.004095,0.8214,0.4037,0.2008,0.4753,1.504,0.2144,1.025,0.01362,5.647,0.05838,0
1.832,1.08,1.221,0.47,0.1286,0.7846,-3.698,-2.738,-0.9599,0.6135,0.3497,0.9495,52.13,49.69,0.1685,0.2103,0.03899,0.5515,0.2533,0.1664,0.3237,0.8479,0.2144,1.025,0.01362,5.647,0.05838,0
1.864,1.1,1.274,0.4011,0.1006,0.6954,-3.965,-3.824,-0.1415,0.6987,0.3367,0.9771,50.08,45.9,0.07694,0.2426,0.07559,0.5577,0.2043,0.1647,0.3089,1.227,0.2144,1.025,0.01362,5.647,0.05838,0
1.591,1.08,1.638,0.462,0.1278,0.782,-3.411,-2.62,-0.7913,0.6124,0.3471,0.9171,53.04,48.78,0.3546,0.1813,0.0469,0.4015,0.4251,0.1671,0.3312,1.524,0.2144,1.025,0.01362,5.647,0.05838,0
1.909,1.07,1.231,0.4658,0.1279,0.7825,-3.598,-2.709,-0.8891,0.6141,0.3483,0.9307,51.2,48.65,0.1603,0.1752,0.03776,0.5811,0.2469,0.1632,0.3304,1.367,0.2144,1.025,0.01362,5.647,0.05838,0
1.672,1.08,1.581,0.4627,0.1283,0.7838,-3.364,-2.57,-0.7933,0.6097,0.3467,0.9171,52.45,51.44,0.1791,0.3467,0.0465,0.4441,0.3898,0.1673,0.3337,1.108,0.2144,1.025,0.01362,5.647,0.05838,0
1.989,1.09,1.578,0.4568,0.1252,0.7756,-3.631,-2.734,-0.8969,0.6152,0.3417,0.9301,51.11,47.97,0.04485,0.2833,0.04235,0.603,0.323,0.1668,0.3643,1.432,0.2144,1.025,0.01362,5.647,0.05838,0
2.061,1.22,1.776,0.5788,0.1617,0.8598,-3.466,-2.267,-1.199,0.5827,0.4127,0.9026,51.53,49.77,0.5154,0.2851,0.01352,0.5999,0.5166,0.203,0.4398,1.281,0.2144,1.025,0.01362,5.647,0.05838,0
1.297,1.1,1.705,0.4736,0.1295,0.7859,-3.656,-2.775,-0.8812,0.6177,0.3554,0.9363,51.35,49.9,0.2402,0.2268,0.0551,0.2851,0.5002,0.1714,0.3189,1.154,0.2144,1.025,0.01362,5.647,0.05838,0
2.24,1.22,1.673,0.5774,0.1611,0.8565,-3.432,-2.375,-1.057,0.5918,0.4188,0.9226,52.76,49.55,0.4995,0.3776,0.001652,0.7015,0.4466,0.2049,0.451,1.683,0.2144,1.025,0.01362,5.647,0.05838,0
1.558,1.08,1.543,0.4598,0.1269,0.781,-3.556,-2.61,-0.9464,0.6073,0.3405,0.941,50.99,48.24,0.3238,0.2706,0.04898,0.4069,0.385,0.166,0.3193,1.518,0.2144,1.025,0.01362,5.647,0.05838,0
2.394,1.22,1.756,0.6123,0.165,0.856,-4.172,-2.873,-1.299,0.6106,0.4462,0.8878,51.41,47.05,0.4596,0.2709,0.01274,0.8224,0.4479,0.2005,0.4903,1.365,0.2144,1.025,0.01362,5.647,0.05838,0
1.595,1.07,2.341,0.5656,0.1507,0.8287,-4.344,-3.118,-1.226,0.6236,0.4187,0.8947,54.01,50.81,0.364,0.5073,0.05767,0.4027,0.7619,0.1653,0.4433,0.7924,0.2144,1.025,0.01362,5.647,0.05838,0
1.905,1.09,1.96,0.5796,0.154,0.8317,-4.282,-3.213,-1.069,0.6325,0.436,0.9267,50.48,47.99,0.1306,0.4581,0.05378,0.5842,0.5459,0.171,0.4337,1.8,0.2144,1.025,0.01362,5.647,0.05838,0
2.417,1.21,1.715,0.5985,0.1635,0.8565,-3.859,-2.672,-1.187,0.6039,0.4358,0.9053,53.23,49.93,0.4713,0.2771,0.001604,0.8173,0.4359,0.1993,0.4842,1.777,0.2144,1.025,0.01362,5.647,0.05838,0
1.644,1.09,1.582,0.4645,0.1263,0.7787,-3.846,-2.825,-1.021,0.616,0.3451,0.9623,53.18,49.42,0.214,0.3557,0.04894,0.4344,0.3967,0.1661,0.3324,1.124,0.2144,1.025,0.01362,5.647,0.05838,0
1.796,1.22,1.772,0.493,0.1396,0.814,-3.069,-2.23,-0.8392,0.589,0.3617,0.9266,49.88,43.78,0.1887,0.2683,0.008786,0.4956,0.4538,0.1982,0.3825,1.25,0.2144,1.025,0.01362,5.647,0.05838,0
1.79,0.96,1.23,0.467,0.1257,0.7769,-4.064,-2.973,-1.091,0.6209,0.3472,0.9356,51.91,48.64,0.1929,0.2202,0.008672,0.5393,0.256,0.1416,0.3123,0.8055,0.2144,1.025,0.01362,5.647,0.05838,0
1.264,1.09,1.846,0.4828,0.1328,0.7968,-3.699,-2.594,-1.104,0.6022,0.3526,0.9406,51.33,49.22,0.1718,0.1297,0.02421,0.2593,0.5684,0.1714,0.333,1.13,0.2144,1.025,0.01362,5.647,0.05838,0
1.553,1.09,1.556,0.4594,0.1266,0.7804,-3.569,-2.622,-0.9469,0.6079,0.3404,0.9432,48.89,40.49,0.2616,0.3347,0.04439,0.3871,0.4063,0.1678,0.3204,1.226,0.2144,1.025,0.01362,5.647,0.05838,0
1.828,1.09,1.622,0.4761,0.1327,0.7945,-3.247,-2.512,-0.7352,0.6083,0.3577,0.8993,52.18,49.02,0.156,0.3365,0.04936,0.5197,0.3802,0.1728,0.3576,1.375,0.2144,1.025,0.01362,5.647,0.05838,0
2.518,1.22,1.775,0.6046,0.1652,0.8584,-3.836,-2.7,-1.135,0.6066,0.4427,0.9059,48.13,40.69,0.1963,0.2063,0.006389,0.8904,0.4267,0.2027,0.5066,1.525,0.2144,1.025,0.01362,5.647,0.05838,0
2.422,1.22,1.679,0.6218,0.1695,0.8657,-3.932,-2.679,-1.253,0.6026,0.4507,0.8875,51.18,48.98,0.4397,0.2862,0.002592,0.8396,0.4256,0.204,0.4898,1.741,0.2144,1.025,0.01362,5.647,0.05838,0
1.971,1.09,1.815,0.4832,0.1325,0.7965,-3.79,-2.611,-1.179,0.6011,0.3511,0.9251,52.87,51.34,0.06707,0.3635,0.0249,0.5929,0.4172,0.1702,0.3934,1.185,0.2144,1.025,0.01362,5.647,0.05838,0
1.571,1.08,1.927,0.4695,0.1301,0.7886,-3.424,-2.574,-0.8503,0.6082,0.3501,0.9313,50.16,44.68,0.3442,0.1157,0.0386,0.3423,0.5721,0.1673,0.3606,1.562,0.2144,1.025,0.01362,5.647,0.05838,0
1.697,1.31,1.839,0.5143,0.1454,0.8276,-3.151,-2.213,-0.9382,0.5856,0.3737,0.8753,53.2,50.29,0.2148,0.3951,0.02265,0.4469,0.5092,0.2229,0.393,1.459,0.2144,1.025,0.01362,5.647,0.05838,0
1.642,1.08,1.589,0.4728,0.1301,0.7877,-3.527,-2.687,-0.8401,0.6145,0.3547,0.9303,54.05,51.47,0.2125,0.3527,0.04098,0.4344,0.4026,0.1682,0.3351,1.299,0.2144,1.025,0.01362,5.647,0.05838,0
1.668,1.22,2.497,0.6039,0.1658,0.8618,-3.782,-2.576,-1.206,0.5986,0.4371,0.9067,49.66,43.81,0.2594,0.3216,0.002336,0.3993,0.8769,0.2032,0.4931,1.913,0.2144,1.025,0.01362,5.647,0.05838,0
2.03,1.22,1.706,0.503,0.1413,0.8183,-3.283,-2.284,-0.9986,0.5882,0.365,0.9137,52.15,48.34,0.1415,0.3128,0.01337,0.6098,0.405,0.1983,0.4044,1.277,0.2144,1.025,0.01362,5.647,0.05838,0
1.752,1.1,1.237,0.4683,0.1296,0.7873,-3.449,-2.59,-0.8588,0.6088,0.3492,0.9179,54.58,52.12,0.1942,0.2302,0.04788,0.5183,0.2623,0.1718,0.3175,0.7846,0.2144,1.025,0.01362,5.647,0.05838,0
1.375,1.08,1.915,0.4816,0.1334,0.7978,-3.502,-2.53,-0.9718,0.6024,0.3545,0.9037,51.47,48.85,0.2106,0.06415,0.03118,0.2774,0.5931,0.1713,0.3473,1.127,0.2144,1.025,0.01362,5.647,0.05838,0
1.642,1.08,1.591,0.4627,0.1278,0.7831,-3.504,-2.605,-0.8992,0.6084,0.344,0.9364,51.78,49.54,0.2282,0.3599,0.04619,0.4275,0.4027,0.1653,0.3318,1.299,0.2144,1.025,0.01362,5.647,0.05838,0
1.612,1.12,2.365,0.5573,0.1509,0.83,-3.885,-2.914,-0.9712,0.6218,0.4175,0.885,53.38,50.67,0.333,0.483,0.07196,0.3917,0.7728,0.18,0.4482,2.018,0.2144,1.025,0.01362,5.647,0.05838,0
1.726,1.22,1.82,0.4854,0.1398,0.8173,-2.808,-1.943,-0.8657,0.5706,0.3497,0.9084,54.17,52.23,0.3418,0.1872,0.0214,0.4388,0.4935,0.2016,0.378,0.8912,0.2144,1.025,0.01362,5.647,0.05838,0
0.8862,1.1,1.758,0.359,0.0903,0.6654,-4.658,-4.094,-0.5637,0.6882,0.2907,0.989,47.47,41.27,0.02162,0.04779,0.05977,0.1105,0.5031,0.1691,0.2609,0.9318,0.2144,1.025,0.01362,5.647,0.05838,0
1.246,1.08,1.296,0.3112,0.07868,0.6262,-5.179,-4.112,-1.067,0.6683,0.2416,0.9688,46.88,36.5,0.2066,0.1284,0.06888,0.2556,0.2565,0.1657,0.2259,0.8811,0.2144,1.025,0.01362,5.647,0.05838,0
1.891,1.08,1.236,0.3651,0.07137,0.6176,-13.9,-11.02,-2.882,0.7533,0.2935,0.8762,48.45,41.86,0.4437,0.004276,0.08775,0.5021,0.216,0.1696,0.2959,0.7927,0.2144,1.025,0.01362,5.647,0.05838,0
1.481,0.91,0.6016,0.2454,0.05053,0.5281,-13.09,-8.994,-4.098,0.698,0.1834,0.867,52.13,48.63,0.07572,0.1368,0.01447,0.352,0.04276,0.1326,0.1758,0.7959,0.2144,1.025,0.01362,5.647,0.05838,0
0.5175,1.46,0.6106,0.1982,0.03344,0.4302,-16.09,-14.66,-1.427,0.833,0.1747,0.002052,47.99,41.55,0.01476,0.05307,0.1241,0.03356,0.05353,0.3421,0.1431,0.4508,0.6043,1.416,0.01279,10.84,-0.01422,3
0.542,1.58,0.6655,0.2306,0.03411,0.4465,-19.58,-18.49,-1.083,0.8697,0.2103,0.0001969,48.61,40.44,0.07877,0.001295,0.01769,0.03621,0.05529,0.4085,0.1667,0.4819,0.6043,1.416,0.01279,10.84,-0.01422,3
0.566,1.59,0.5353,0.2375,0.03308,0.451,-27.16,-24.89,-2.273,0.8683,0.2136,0.0001817,49.72,44.41,0.02756,0.01839,0.01254,0.04111,0.04081,0.4168,0.1663,0.3982,0.6043,1.416,0.01279,10.84,-0.01422,3
0.4299,1.59,0.528,0.2135,0.02921,0.4272,-29.02,-26.51,-2.514,0.8693,0.1917,0.0007846,50.53,44.28,0.0233,0.03442,0.04906,0.0257,0.0411,0.396,0.1543,0.2991,0.6043,1.416,0.01279,10.84,-0.01422,3
0.4846,1.58,0.706,0.2053,0.03308,0.4351,-19.42,-17.44,-1.975,0.837,0.1802,0.005614,46.49,38.72,0.01004,0.02109,0.07459,0.0311,0.06526,0.3781,0.1581,0.4403,0.6043,1.416,0.01279,10.84,-0.01422,3
0.4219,1.45,0.6762,0.1753,0.03049,0.4077,-16.61,-14.58,-2.026,0.8139,0.1507,0.003963,50.3,42.41,0.04015,0.06843,0.001379,0.02534,0.06127,0.3168,0.1345,0.4409,0.6043,1.416,0.01279,10.84,-0.01422,3
0.5293,1.51,0.6984,0.2123,0.03887,0.4558,-12.63,-11.52,-1.11,0.8142,0.1856,0.004859,51.3,44.15,0.02108,0.04327,0.03017,0.03708,0.06788,0.3614,0.1554,0.4619,0.6043,1.416,0.01279,10.84,-0.01422,3
0.4616,1.49,0.484,0.186,0.02925,0.4089,-19.63,-17.9,-1.722,0.8471,0.1652,0.001119,100.7,80.26,0.01955,0.03729,0.06202,0.02798,0.03806,0.3422,0.1361,0.2942,0.6043,1.416,0.01279,10.84,-0.01422,3
