 Length, Height, Width, Sum, Omnivariance, Eigenentropy, Anisotropy, Planarity, Linearity, Surface Variation, Sphericity, Verticality, Max Intensity, Mean Intensity, STD Intensity, ExpectedValuex, ExpectedValuey, ExpectedValuez, Variancex, Variancey, Variancez, MeanVar, Distance, N.Points, MeanVel, MaxVel, MeanAcc, MaxAcc, MeanAVel, Class
1.58,1.09,1.61,0.4663,0.1302,0.7887,-3.221,-2.483,-0.738,0.6065,0.3499,0.9241,223,52.82,48.8,0.3585,0.1961,0.04196,0.3979,0.4184,0.173,0.3298,0.7462,101,0.2144,1.025,0.01362,5.647,0.05838,3
2.534,1.1,1.243,0.5304,0.1281,0.7563,-5.148,-4.686,-0.4625,0.714,0.4404,0.9378,255,52.53,48.94,0.2403,0.1642,0.08,0.9105,0.2183,0.1664,0.4317,1.293,105,0.2144,1.025,0.01362,5.647,0.05838,3
1.663,1.22,2.323,0.6066,0.1663,0.862,-3.807,-2.605,-1.202,0.6002,0.4398,0.8813,237,50.12,47.48,0.3187,0.4784,0.002777,0.4344,0.772,0.2044,0.4703,2.003,106,0.2144,1.025,0.01362,5.647,0.05838,3
2.453,1.22,1.67,0.6038,0.1659,0.8609,-3.723,-2.61,-1.113,0.6027,0.441,0.8995,227,52.08,48.04,0.3903,0.278,0.002661,0.8498,0.407,0.2046,0.4872,1.71,105,0.2144,1.025,0.01362,5.647,0.05838,3
1.745,1.21,1.886,0.4928,0.1387,0.812,-3.204,-2.288,-0.9164,0.5904,0.3601,0.9347,246,52.8,50.6,0.343,0.1422,0.02054,0.4309,0.5387,0.1953,0.3883,0.9601,109,0.2144,1.025,0.01362,5.647,0.05838,3
1.934,1.1,2.11,0.6,0.1613,0.8466,-4.092,-3.01,-1.082,0.623,0.4472,0.8873,248,53.83,52.24,0.4317,0.146,0.06185,0.5386,0.6658,0.1793,0.4612,1.668,99,0.2144,1.025,0.01362,5.647,0.05838,3
1.531,1.21,1.722,0.4938,0.1394,0.8142,-3.187,-2.226,-0.9612,0.5857,0.3583,0.9345,255,54.29,51.39,0.2693,0.3668,0.02051,0.3754,0.488,0.1949,0.3527,1.147,105,0.2144,1.025,0.01362,5.647,0.05838,3
2.049,1.09,1.927,0.5767,0.1547,0.8403,-4.312,-2.882,-1.431,0.6076,0.4163,0.919,219,52.54,46.94,0.533,0.4151,0.06066,0.6,0.5653,0.1696,0.445,1.463,98,0.2144,1.025,0.01362,5.647,0.05838,3
2.39,1.09,1.586,0.546,0.1468,0.8221,-4.085,-3.004,-1.081,0.6227,0.4069,0.8907,255,52.31,48.74,0.4966,0.3439,0.07433,0.7771,0.3835,0.1701,0.4435,1.75,101,0.2144,1.025,0.01362,5.647,0.05838,3
1.797,1.07,1.285,0.4684,0.129,0.7851,-3.509,-2.67,-0.8388,0.6136,0.3511,0.9151,227,50.88,48.04,0.2565,0.2305,0.04896,0.5286,0.2765,0.1653,0.3235,0.7627,106,0.2144,1.025,0.01362,5.647,0.05838,3
1.958,1.09,1.08,0.4023,0.1007,0.6957,-4.071,-3.891,-0.1802,0.6993,0.3368,0.9911,223,50.48,47.24,0.03985,0.1393,0.07574,0.6007,0.1536,0.1637,0.306,1.021,107,0.2144,1.025,0.01362,5.647,0.05838,3
1.572,1.09,1.671,0.4561,0.1242,0.775,-3.9,-2.744,-1.156,0.6083,0.334,0.9199,248,49.41,44.93,0.3533,0.2393,0.05079,0.3965,0.4333,0.1638,0.3312,1.566,105,0.2144,1.025,0.01362,5.647,0.05838,3
1.915,1.21,1.697,0.4934,0.1394,0.8149,-3.195,-2.183,-1.011,0.5821,0.3557,0.9231,255,54.11,52.29,0.1291,0.3051,0.01439,0.553,0.4132,0.1947,0.3869,1.42,107,0.2144,1.025,0.01362,5.647,0.05838,3
2.008,1.22,1.991,0.6116,0.1651,0.856,-4.105,-2.863,-1.242,0.6116,0.4474,0.8832,224,46.58,41.31,0.4579,0.189,0.01406,0.5874,0.6131,0.2016,0.4674,1.304,105,0.2144,1.025,0.01362,5.647,0.05838,3
2.313,1.07,1.678,0.5601,0.1489,0.8264,-4.423,-3.113,-1.31,0.621,0.4119,0.9287,238,52.53,49.78,0.08631,0.3021,0.06084,0.7734,0.3995,0.1631,0.4453,1.354,101,0.2144,1.025,0.01362,5.647,0.05838,3
1.511,1.1,1.528,0.4016,0.09868,0.6884,-4.166,-4.063,-0.1033,0.7107,0.3406,0.9735,255,54.01,51.37,0.2363,0.3792,0.07882,0.3803,0.346,0.1611,0.2958,1.064,108,0.2144,1.025,0.01362,5.647,0.05838,3
1.89,1.08,1.383,0.4795,0.1322,0.7959,-3.679,-2.541,-1.137,0.5986,0.3484,0.9296,255,53.21,51.67,0.07905,0.2073,0.03816,0.5829,0.2822,0.1687,0.3446,1.362,106,0.2144,1.025,0.01362,5.647,0.05838,3
2.501,1.22,1.672,0.606,0.1655,0.8603,-3.904,-2.649,-1.255,0.6011,0.4385,0.9111,233,52.09,49.81,0.2186,0.2449,0.002642,0.8827,0.4,0.2017,0.4948,1.495,107,0.2144,1.025,0.01362,5.647,0.05838,3
1.601,1.08,1.649,0.4782,0.131,0.7883,-3.544,-2.779,-0.7655,0.6217,0.3627,0.9181,242,50.78,48.23,0.3473,0.2319,0.05981,0.4191,0.4293,0.1671,0.3385,0.746,100,0.2144,1.025,0.01362,5.647,0.05838,3
2.535,1.1,1.539,0.5788,0.1548,0.8349,-4.184,-3.099,-1.085,0.6269,0.4329,0.9053,255,51.62,49.4,0.2348,0.254,0.06406,0.8944,0.3424,0.1755,0.4708,1.588,99,0.2144,1.025,0.01362,5.647,0.05838,3
1.384,1.1,1.655,0.4711,0.1303,0.7881,-3.4,-2.621,-0.7795,0.6129,0.3543,0.9103,255,51.97,50.07,0.2608,0.2754,0.04363,0.3194,0.467,0.1735,0.32,1.101,102,0.2144,1.025,0.01362,5.647,0.05838,3
1.78,1.22,1.79,0.5001,0.1426,0.8223,-2.965,-2.105,-0.8603,0.5809,0.3638,0.9228,255,51.9,49.76,0.2737,0.3939,0.02657,0.4691,0.4846,0.2014,0.3851,1.429,99,0.2144,1.025,0.01362,5.647,0.05838,3
1.643,1.09,2.506,0.5554,0.1479,0.8233,-4.329,-3.137,-1.192,0.6254,0.4125,0.9236,255,51.89,48.02,0.291,0.2952,0.05657,0.3674,0.8683,0.1673,0.4677,1.095,107,0.2144,1.025,0.01362,5.647,0.05838,3
1.681,1.09,1.84,0.4894,0.1344,0.8011,-3.768,-2.584,-1.184,0.5996,0.355,0.9382,227,51.13,48.57,0.2139,0.4415,0.03197,0.4464,0.49,0.1699,0.3687,1.158,105,0.2144,1.025,0.01362,5.647,0.05838,3
1.898,1.09,1.431,0.4846,0.1316,0.7954,-4.071,-2.667,-1.404,0.5984,0.3472,0.9421,255,54.31,52.35,0.1017,0.2373,0.03031,0.5878,0.299,0.1677,0.3515,0.973,107,0.2144,1.025,0.01362,5.647,0.05838,3
1.987,1.09,1.519,0.4529,0.1224,0.7689,-4.003,-2.908,-1.094,0.6178,0.3357,0.9546,219,48.78,41.04,0.0001618,0.2931,0.03939,0.6074,0.2992,0.1668,0.3578,1.448,95,0.2144,1.025,0.01362,5.647,0.05838,3
2.424,1.22,1.684,0.576,0.16,0.8561,-3.596,-2.333,-1.263,0.5848,0.4102,0.9158,255,52.36,48.03,0.1913,0.2626,0.004095,0.8214,0.4037,0.2008,0.4753,1.504,110,0.2144,1.025,0.01362,5.647,0.05838,3
1.832,1.08,1.221,0.47,0.1286,0.7846,-3.698,-2.738,-0.9599,0.6135,0.3497,0.9495,223,52.13,49.69,0.1685,0.2103,0.03899,0.5515,0.2533,0.1664,0.3237,0.8479,99,0.2144,1.025,0.01362,5.647,0.05838,3
1.864,1.1,1.274,0.4011,0.1006,0.6954,-3.965,-3.824,-0.1415,0.6987,0.3367,0.9771,233,50.08,45.9,0.07694,0.2426,0.07559,0.5577,0.2043,0.1647,0.3089,1.227,102,0.2144,1.025,0.01362,5.647,0.05838,3
1.591,1.08,1.638,0.462,0.1278,0.782,-3.411,-2.62,-0.7913,0.6124,0.3471,0.9171,236,53.04,48.78,0.3546,0.1813,0.0469,0.4015,0.4251,0.1671,0.3312,1.524,101,0.2144,1.025,0.01362,5.647,0.05838,3
1.909,1.07,1.231,0.4658,0.1279,0.7825,-3.598,-2.709,-0.8891,0.6141,0.3483,0.9307,227,51.2,48.65,0.1603,0.1752,0.03776,0.5811,0.2469,0.1632,0.3304,1.367,101,0.2144,1.025,0.01362,5.647,0.05838,3
1.672,1.08,1.581,0.4627,0.1283,0.7838,-3.364,-2.57,-0.7933,0.6097,0.3467,0.9171,255,52.45,51.44,0.1791,0.3467,0.0465,0.4441,0.3898,0.1673,0.3337,1.108,108,0.2144,1.025,0.01362,5.647,0.05838,3
1.989,1.09,1.578,0.4568,0.1252,0.7756,-3.631,-2.734,-0.8969,0.6152,0.3417,0.9301,255,51.11,47.97,0.04485,0.2833,0.04235,0.603,0.323,0.1668,0.3643,1.432,104,0.2144,1.025,0.01362,5.647,0.05838,3
2.061,1.22,1.776,0.5788,0.1617,0.8598,-3.466,-2.267,-1.199,0.5827,0.4127,0.9026,255,51.53,49.77,0.5154,0.2851,0.01352,0.5999,0.5166,0.203,0.4398,1.281,101,0.2144,1.025,0.01362,5.647,0.05838,3
1.297,1.1,1.705,0.4736,0.1295,0.7859,-3.656,-2.775,-0.8812,0.6177,0.3554,0.9363,255,51.35,49.9,0.2402,0.2268,0.0551,0.2851,0.5002,0.1714,0.3189,1.154,106,0.2144,1.025,0.01362,5.647,0.05838,3
2.24,1.22,1.673,0.5774,0.1611,0.8565,-3.432,-2.375,-1.057,0.5918,0.4188,0.9226,223,52.76,49.55,0.4995,0.3776,0.001652,0.7015,0.4466,0.2049,0.451,1.683,101,0.2144,1.025,0.01362,5.647,0.05838,3
1.558,1.08,1.543,0.4598,0.1269,0.781,-3.556,-2.61,-0.9464,0.6073,0.3405,0.941,227,50.99,48.24,0.3238,0.2706,0.04898,0.4069,0.385,0.166,0.3193,1.518,106,0.2144,1.025,0.01362,5.647,0.05838,3
2.394,1.22,1.756,0.6123,0.165,0.856,-4.172,-2.873,-1.299,0.6106,0.4462,0.8878,220,51.41,47.05,0.4596,0.2709,0.01274,0.8224,0.4479,0.2005,0.4903,1.365,101,0.2144,1.025,0.01362,5.647,0.05838,3
1.595,1.07,2.341,0.5656,0.1507,0.8287,-4.344,-3.118,-1.226,0.6236,0.4187,0.8947,227,54.01,50.81,0.364,0.5073,0.05767,0.4027,0.7619,0.1653,0.4433,0.7924,108,0.2144,1.025,0.01362,5.647,0.05838,3
1.905,1.09,1.96,0.5796,0.154,0.8317,-4.282,-3.213,-1.069,0.6325,0.436,0.9267,255,50.48,47.99,0.1306,0.4581,0.05378,0.5842,0.5459,0.171,0.4337,1.8,106,0.2144,1.025,0.01362,5.647,0.05838,3
2.417,1.21,1.715,0.5985,0.1635,0.8565,-3.859,-2.672,-1.187,0.6039,0.4358,0.9053,237,53.23,49.93,0.4713,0.2771,0.001604,0.8173,0.4359,0.1993,0.4842,1.777,108,0.2144,1.025,0.01362,5.647,0.05838,3
1.644,1.09,1.582,0.4645,0.1263,0.7787,-3.846,-2.825,-1.021,0.616,0.3451,0.9623,218,53.18,49.42,0.214,0.3557,0.04894,0.4344,0.3967,0.1661,0.3324,1.124,101,0.2144,1.025,0.01362,5.647,0.05838,3
1.796,1.22,1.772,0.493,0.1396,0.814,-3.069,-2.23,-0.8392,0.589,0.3617,0.9266,233,49.88,43.78,0.1887,0.2683,0.008786,0.4956,0.4538,0.1982,0.3825,1.25,102,0.2144,1.025,0.01362,5.647,0.05838,3
1.79,0.96,1.23,0.467,0.1257,0.7769,-4.064,-2.973,-1.091,0.6209,0.3472,0.9356,238,51.91,48.64,0.1929,0.2202,0.008672,0.5393,0.256,0.1416,0.3123,0.8055,101,0.2144,1.025,0.01362,5.647,0.05838,3
1.264,1.09,1.846,0.4828,0.1328,0.7968,-3.699,-2.594,-1.104,0.6022,0.3526,0.9406,223,51.33,49.22,0.1718,0.1297,0.02421,0.2593,0.5684,0.1714,0.333,1.13,103,0.2144,1.025,0.01362,5.647,0.05838,3
1.553,1.09,1.556,0.4594,0.1266,0.7804,-3.569,-2.622,-0.9469,0.6079,0.3404,0.9432,219,48.89,40.49,0.2616,0.3347,0.04439,0.3871,0.4063,0.1678,0.3204,1.226,103,0.2144,1.025,0.01362,5.647,0.05838,3
1.828,1.09,1.622,0.4761,0.1327,0.7945,-3.247,-2.512,-0.7352,0.6083,0.3577,0.8993,248,52.18,49.02,0.156,0.3365,0.04936,0.5197,0.3802,0.1728,0.3576,1.375,101,0.2144,1.025,0.01362,5.647,0.05838,3
2.518,1.22,1.775,0.6046,0.1652,0.8584,-3.836,-2.7,-1.135,0.6066,0.4427,0.9059,209,48.13,40.69,0.1963,0.2063,0.006389,0.8904,0.4267,0.2027,0.5066,1.525,102,0.2144,1.025,0.01362,5.647,0.05838,3
2.422,1.22,1.679,0.6218,0.1695,0.8657,-3.932,-2.679,-1.253,0.6026,0.4507,0.8875,227,51.18,48.98,0.4397,0.2862,0.002592,0.8396,0.4256,0.204,0.4898,1.741,99,0.2144,1.025,0.01362,5.647,0.05838,3
1.971,1.09,1.815,0.4832,0.1325,0.7965,-3.79,-2.611,-1.179,0.6011,0.3511,0.9251,255,52.87,51.34,0.06707,0.3635,0.0249,0.5929,0.4172,0.1702,0.3934,1.185,109,0.2144,1.025,0.01362,5.647,0.05838,3
1.571,1.08,1.927,0.4695,0.1301,0.7886,-3.424,-2.574,-0.8503,0.6082,0.3501,0.9313,244,50.16,44.68,0.3442,0.1157,0.0386,0.3423,0.5721,0.1673,0.3606,1.562,106,0.2144,1.025,0.01362,5.647,0.05838,3
1.697,1.31,1.839,0.5143,0.1454,0.8276,-3.151,-2.213,-0.9382,0.5856,0.3737,0.8753,218,53.2,50.29,0.2148,0.3951,0.02265,0.4469,0.5092,0.2229,0.393,1.459,103,0.2144,1.025,0.01362,5.647,0.05838,3
1.642,1.08,1.589,0.4728,0.1301,0.7877,-3.527,-2.687,-0.8401,0.6145,0.3547,0.9303,255,54.05,51.47,0.2125,0.3527,0.04098,0.4344,0.4026,0.1682,0.3351,1.299,102,0.2144,1.025,0.01362,5.647,0.05838,3
1.668,1.22,2.497,0.6039,0.1658,0.8618,-3.782,-2.576,-1.206,0.5986,0.4371,0.9067,219,49.66,43.81,0.2594,0.3216,0.002336,0.3993,0.8769,0.2032,0.4931,1.913,97,0.2144,1.025,0.01362,5.647,0.05838,3
2.03,1.22,1.706,0.503,0.1413,0.8183,-3.283,-2.284,-0.9986,0.5882,0.365,0.9137,255,52.15,48.34,0.1415,0.3128,0.01337,0.6098,0.405,0.1983,0.4044,1.277,103,0.2144,1.025,0.01362,5.647,0.05838,3
1.752,1.1,1.237,0.4683,0.1296,0.7873,-3.449,-2.59,-0.8588,0.6088,0.3492,0.9179,255,54.58,52.12,0.1942,0.2302,0.04788,0.5183,0.2623,0.1718,0.3175,0.7846,107,0.2144,1.025,0.01362,5.647,0.05838,3
1.375,1.08,1.915,0.4816,0.1334,0.7978,-3.502,-2.53,-0.9718,0.6024,0.3545,0.9037,255,51.47,48.85,0.2106,0.06415,0.03118,0.2774,0.5931,0.1713,0.3473,1.127,106,0.2144,1.025,0.01362,5.647,0.05838,3
1.642,1.08,1.591,0.4627,0.1278,0.7831,-3.504,-2.605,-0.8992,0.6084,0.344,0.9364,223,51.78,49.54,0.2282,0.3599,0.04619,0.4275,0.4027,0.1653,0.3318,1.299,99,0.2144,1.025,0.01362,5.647,0.05838,3
1.612,1.12,2.365,0.5573,0.1509,0.83,-3.885,-2.914,-0.9712,0.6218,0.4175,0.885,237,53.38,50.67,0.333,0.483,0.07196,0.3917,0.7728,0.18,0.4482,2.018,89,0.2144,1.025,0.01362,5.647,0.05838,3
1.726,1.22,1.82,0.4854,0.1398,0.8173,-2.808,-1.943,-0.8657,0.5706,0.3497,0.9084,255,54.17,52.23,0.3418,0.1872,0.0214,0.4388,0.4935,0.2016,0.378,0.8912,77,0.2144,1.025,0.01362,5.647,0.05838,3
0.8862,1.1,1.758,0.359,0.0903,0.6654,-4.658,-4.094,-0.5637,0.6882,0.2907,0.989,222,47.47,41.27,0.02162,0.04779,0.05977,0.1105,0.5031,0.1691,0.2609,0.9318,60,0.2144,1.025,0.01362,5.647,0.05838,3
1.246,1.08,1.296,0.3112,0.07868,0.6262,-5.179,-4.112,-1.067,0.6683,0.2416,0.9688,218,46.88,36.5,0.2066,0.1284,0.06888,0.2556,0.2565,0.1657,0.2259,0.8811,50,0.2144,1.025,0.01362,5.647,0.05838,3
1.891,1.08,1.236,0.3651,0.07137,0.6176,-13.9,-11.02,-2.882,0.7533,0.2935,0.8762,224,48.45,41.86,0.4437,0.004276,0.08775,0.5021,0.216,0.1696,0.2959,0.7927,84,0.2144,1.025,0.01362,5.647,0.05838,3
1.481,0.91,0.6016,0.2454,0.05053,0.5281,-13.09,-8.994,-4.098,0.698,0.1834,0.867,237,52.13,48.63,0.07572,0.1368,0.01447,0.352,0.04276,0.1326,0.1758,0.7959,104,0.2144,1.025,0.01362,5.647,0.05838,3
0.5325,1.64,0.6197,0.2511,0.03594,0.4673,-26.3,-23.86,-2.434,0.8603,0.2239,0.0006081,233,60.39,54.1,0.0244,0.04021,0.02271,0.03709,0.05389,0.4399,0.177,0.4255,57,1.045,7.61,0.008457,35.11,-0.1805,2
0.6494,1.64,0.6154,0.2521,0.03329,0.4693,-39.52,-34.36,-5.163,0.8498,0.2195,0.0001427,219,58.73,49.69,0.09345,0.008923,0.05641,0.0548,0.04982,0.4383,0.181,0.3921,64,1.045,7.61,0.008457,35.11,-0.1805,2
0.5454,1.62,0.626,0.2296,0.0417,0.4748,-13.41,-12.09,-1.317,0.8129,0.1996,0.0003664,255,52.43,51.36,0.03562,0.03335,0.1125,0.04664,0.05388,0.4052,0.1686,0.4197,77,1.045,7.61,0.008457,35.11,-0.1805,2
0.6327,1.64,0.5412,0.2494,0.04335,0.4843,-12.44,-11.82,-0.6163,0.8371,0.2243,0.008836,223,50.66,48.22,0.06274,0.01794,0.07712,0.05836,0.04343,0.4296,0.1771,0.3841,90,1.045,7.61,0.008457,35.11,-0.1805,2
0.5984,1.6,0.569,0.2162,0.03389,0.4449,-21.43,-19.16,-2.267,0.8402,0.1897,0.0003572,255,55.63,52.92,0.0547,0.02252,0.07679,0.04761,0.04388,0.3949,0.1621,0.3925,100,1.045,7.61,0.008457,35.11,-0.1805,2
0.5924,1.6,0.5481,0.2236,0.03198,0.4442,-28,-25.05,-2.953,0.8541,0.1975,0.001438,219,47.18,40.75,0.04925,0.02088,0.03088,0.04568,0.04173,0.4038,0.1637,0.3847,101,1.045,7.61,0.008457,35.11,-0.1805,2
0.5399,1.58,0.6029,0.2253,0.03676,0.4587,-19.11,-17.06,-2.047,0.8325,0.1969,0.002226,255,53.22,49.36,0.02632,0.04448,0.01672,0.04012,0.05291,0.3948,0.1626,0.4231,100,1.045,7.61,0.008457,35.11,-0.1805,2
0.5571,1.44,0.6113,0.207,0.0366,0.4486,-15.69,-13.8,-1.883,0.8112,0.178,0.002531,252,52.08,50.38,0.009646,0.02481,0.05763,0.04005,0.05683,0.34,0.1456,0.426,106,1.045,7.61,0.008457,35.11,-0.1805,2
0.4904,1.59,0.7429,0.2264,0.03909,0.4664,-16.28,-14.5,-1.782,0.8204,0.1965,0.003533,235,51.17,45.2,0.02031,0.08407,0.0225,0.03286,0.07503,0.3952,0.1677,0.5273,100,1.045,7.61,0.008457,35.11,-0.1805,2
0.5314,1.58,0.6456,0.2292,0.03527,0.455,-21.72,-19.63,-2.092,0.8474,0.2028,0.001424,255,51.79,48.48,0.03079,0.0125,0.01203,0.0331,0.06066,0.4017,0.1652,0.4094,102,1.045,7.61,0.008457,35.11,-0.1805,2
1.338,1.7,1.249,0.4442,0.05753,0.5981,-51.07,-41.13,-9.948,0.8134,0.3682,0.186,255,52.34,49.14,0.1035,0.2766,0.02763,0.2433,0.2151,0.5058,0.3214,1.187,100,1.045,7.61,0.008457,35.11,-0.1805,2
0.6912,1.72,0.5403,0.2664,0.04576,0.4988,-13.52,-12.7,-0.8223,0.8373,0.2384,0.002472,227,51.06,47.57,0.1143,0.04167,0.09228,0.0687,0.03974,0.4686,0.1923,0.3882,106,1.045,7.61,0.008457,35.11,-0.1805,2
0.7432,1.72,0.4907,0.2884,0.04711,0.5089,-15.38,-14.47,-0.908,0.8492,0.2599,0.001042,255,52.65,48.58,0.12,0.04118,0.003897,0.07447,0.03557,0.491,0.2003,0.3813,106,1.045,7.61,0.008457,35.11,-0.1805,2
0.5872,1.73,0.4764,0.2826,0.04388,0.4956,-16.59,-15.79,-0.8071,0.8624,0.2575,0.0002462,209,48.61,40.07,0.02256,0.02402,0.005492,0.05172,0.03492,0.493,0.1932,0.3771,97,1.045,7.61,0.008457,35.11,-0.1805,2
0.5824,1.74,0.5326,0.2428,0.03105,0.4485,-34.96,-31.96,-2.997,0.878,0.2191,0.003192,238,51.58,48.97,0.04014,0.01431,0.009335,0.0457,0.03709,0.4642,0.1823,0.3557,101,1.045,7.61,0.008457,35.11,-0.1805,2
0.5853,1.73,0.5627,0.2737,0.03842,0.4792,-24.71,-22.96,-1.752,0.8727,0.2481,0.002098,239,53.23,49.93,0.03362,0.005499,0.03457,0.04405,0.04668,0.4873,0.1927,0.3865,105,1.045,7.61,0.008457,35.11,-0.1805,2
0.5547,1.54,0.6776,0.2231,0.03747,0.4573,-16.3,-14.85,-1.445,0.8339,0.1968,0.007537,209,48.85,43.18,0.03133,0.05834,0.01822,0.04012,0.06341,0.3811,0.1615,0.4671,101,1.045,7.61,0.008457,35.11,-0.1805,2
0.5611,1.36,0.6584,0.1995,0.03493,0.4376,-15.59,-13.88,-1.707,0.8174,0.1729,0.00364,255,53.63,49.32,0.05437,0.04583,0.04754,0.03939,0.06051,0.3161,0.1387,0.4379,105,1.045,7.61,0.008457,35.11,-0.1805,2
0.5315,1.62,0.6079,0.2256,0.03463,0.4498,-20.96,-19.14,-1.824,0.8517,0.2009,0.002099,233,49,43.08,0.04231,0.02581,0.01757,0.03397,0.05458,0.4101,0.1662,0.3984,101,1.045,7.61,0.008457,35.11,-0.1805,2
0.5043,1.63,0.6104,0.2164,0.03499,0.4484,-19.67,-17.56,-2.111,0.8341,0.1893,0.001999,237,52.74,48.34,0.01696,0.008931,0.01123,0.03331,0.0555,0.4013,0.1634,0.3924,100,1.045,7.61,0.008457,35.11,-0.1805,2
0.4949,1.73,0.6576,0.229,0.03228,0.4472,-28.53,-25.68,-2.853,0.8589,0.2034,6.50E-05,255,52.39,51.09,0.05097,0.008781,0.09677,0.03186,0.05693,0.4461,0.1783,0.3755,108,1.045,7.61,0.008457,35.11,-0.1805,2
0.5712,1.74,0.6894,0.3028,0.04572,0.5054,-17.44,-16.66,-0.7848,0.8688,0.2774,2.54E-05,237,53.57,50.01,0.08304,0.0009851,0.02753,0.04363,0.06291,0.5154,0.2073,0.4007,105,1.045,7.61,0.008457,35.11,-0.1805,2
0.6891,1.61,0.6425,0.2696,0.04557,0.4968,-12.21,-11.83,-0.388,0.8469,0.2456,0.007739,255,53,51.22,0.1008,0.01177,0.04984,0.06196,0.05653,0.4411,0.1865,0.4127,109,1.045,7.61,0.008457,35.11,-0.1805,2
0.6712,1.61,0.5932,0.2527,0.04255,0.4822,-13.15,-12.57,-0.5785,0.8458,0.2288,0.006284,255,52.62,52.05,0.08215,0.02526,0.03086,0.05851,0.04973,0.4273,0.1785,0.4097,107,1.045,7.61,0.008457,35.11,-0.1805,2
0.4772,1.6,0.6091,0.2012,0.03049,0.4258,-23.84,-21.28,-2.562,0.8449,0.1768,0.002635,227,50.52,46.98,0.004886,0.02309,0.07956,0.02837,0.05352,0.3825,0.1548,0.4082,106,1.045,7.61,0.008457,35.11,-0.1805,2
0.4409,1.59,0.6164,0.2221,0.03326,0.4438,-22.46,-20.52,-1.943,0.8561,0.1983,0.002827,219,49.53,42.44,0.006909,0.01308,0.01201,0.02473,0.05606,0.3999,0.1602,0.3936,99,1.045,7.61,0.008457,35.11,-0.1805,2
0.65,1.69,0.5844,0.2434,0.04229,0.4799,-13.47,-12.57,-0.9006,0.833,0.2167,0.001809,255,53.75,51.33,0.01295,0.03392,0.0359,0.05047,0.0545,0.4401,0.1817,0.4514,110,1.045,7.61,0.008457,35.11,-0.1805,2
0.6914,1.7,0.6572,0.2268,0.03983,0.4675,-14.8,-13.36,-1.439,0.8212,0.1981,0.001708,219,50.04,44.12,0.1281,0.0002735,0.01333,0.05223,0.06472,0.4266,0.1812,0.3939,98,1.045,7.61,0.008457,35.11,-0.1805,2
0.4177,1.7,0.6334,0.2485,0.0326,0.4551,-32.13,-29.45,-2.685,0.8761,0.2243,0.0007264,227,51.27,47.91,0.02551,0.04385,0.04188,0.02212,0.05694,0.4583,0.1791,0.4045,104,1.045,7.61,0.008457,35.11,-0.1805,2
0.3723,1.71,0.7289,0.2877,0.03526,0.4853,-44.71,-39.86,-4.851,0.8697,0.2556,0.001358,242,52.13,49.19,0.005293,0.05484,0.02927,0.02077,0.07317,0.4932,0.1957,0.3586,97,1.045,7.61,0.008457,35.11,-0.1805,2
0.6292,1.67,0.7041,0.2565,0.04581,0.4949,-11.5,-10.94,-0.5524,0.8304,0.2301,0.001757,255,51.65,49.7,0.05675,0.02306,0.0624,0.0522,0.06628,0.4448,0.1877,0.418,99,1.045,7.61,0.008457,35.11,-0.1805,2
0.8996,1.69,0.6587,0.2593,0.04865,0.5049,-9.425,-9.117,-0.3076,0.8188,0.2327,0.007602,255,53.33,50.21,0.1018,0.02232,0.05486,0.09571,0.05774,0.4475,0.2003,0.4641,106,1.045,7.61,0.008457,35.11,-0.1805,2
0.6448,1.65,0.703,0.2203,0.03964,0.4608,-12.2,-11.39,-0.8099,0.8245,0.1954,0.004493,209,47.76,39.77,0.1324,0.02222,0.04232,0.0524,0.06359,0.407,0.1743,0.3802,99,1.045,7.61,0.008457,35.11,-0.1805,2
0.5008,1.65,0.6499,0.2049,0.02967,0.4264,-27.42,-24.43,-2.985,0.8508,0.1804,0.001105,255,53.86,51.35,0.02675,0.01292,0.07154,0.02825,0.05876,0.4008,0.1626,0.4052,108,1.045,7.61,0.008457,35.11,-0.1805,2
0.6003,1.73,0.6471,0.2665,0.04005,0.4817,-20.49,-19.04,-1.452,0.8616,0.2403,0.0004123,219,51.1,46.8,0.06135,0.03571,0.02049,0.04207,0.05991,0.4788,0.1936,0.4314,105,1.045,7.61,0.008457,35.11,-0.1805,2
0.713,1.73,0.6914,0.259,0.04632,0.4969,-10.98,-10.55,-0.4271,0.8315,0.2333,0.0008389,248,50.69,48.73,0.002046,0.00914,0.05121,0.06197,0.06419,0.4644,0.1969,0.4917,99,1.045,7.61,0.008457,35.11,-0.1805,2
0.7034,1.62,0.7524,0.2576,0.04262,0.4856,-14.94,-14.04,-0.9005,0.8461,0.2316,0.005823,237,52.57,50.34,0.09056,0.03285,0.01012,0.05806,0.07229,0.4344,0.1882,0.4853,103,1.045,7.61,0.008457,35.11,-0.1805,2
0.7467,1.62,0.7219,0.2558,0.03899,0.4745,-19.67,-18.28,-1.381,0.8594,0.2305,0.005908,255,51.78,48.91,0.1121,0.04083,0.009545,0.05948,0.06885,0.4361,0.1881,0.4132,101,1.045,7.61,0.008457,35.11,-0.1805,2
0.5016,1.73,0.7397,0.256,0.038,0.4764,-24.41,-22,-2.416,0.852,0.2267,0.001247,255,54.31,52.38,0.02885,0.02105,0.03988,0.03376,0.0712,0.467,0.1907,0.4134,102,1.045,7.61,0.008457,35.11,-0.1805,2
