Length, Height, Width, Sum, Omnivariance, Eigenentropy, Anisotropy, Class
2.182,1.24,1.937,0.5973,0.1646,0.8606,-3.7,1
1.72,1.22,1.74,0.4916,0.139,0.8136,-3.155,1
1.303,1.1,1.9,0.4921,0.1346,0.8011,-3.829,1
1.73,1.23,1.93,0.4931,0.1402,0.8164,-3.021,1
1.555,1.23,1.892,0.4917,0.1405,0.8185,-2.973,1
1.791,1.09,1.715,0.4842,0.1336,0.7996,-3.663,1
1.651,1.22,2.238,0.6121,0.1661,0.859,-4,1
1.615,1.08,1.526,0.4728,0.129,0.7848,-3.725,1
1.415,1.09,2.453,0.5307,0.1281,0.7561,-5.127,1
1.481,1.09,1.593,0.4018,0.1007,0.6959,-4.06,1
2.417,0.95,1.573,0.5587,0.1481,0.8231,-4.439,1
1.704,1.22,2.406,0.6059,0.1651,0.8567,-3.856,1
2.435,1.1,1.576,0.5643,0.1511,0.8289,-4.168,1
1.858,1.09,1.46,0.4858,0.1319,0.7955,-4.059,1
1.949,1.22,1.968,0.6062,0.1662,0.8617,-3.799,1
1.696,1.23,1.668,0.4959,0.1425,0.8207,-2.714,1
2.479,1.08,1.484,0.5868,0.1558,0.8358,-4.36,1
1.241,1.09,1.71,0.4532,0.1215,0.7664,-4.176,1
1.966,1.3,1.738,0.5107,0.1436,0.8239,-3.283,1
1.645,1.24,2.445,0.6032,0.1673,0.8653,-3.534,1
1.699,1.09,1.452,0.4793,0.132,0.7956,-3.715,1
1.837,1.1,2.062,0.5756,0.154,0.838,-4.358,1
1.723,1.09,1.606,0.4712,0.1297,0.7875,-3.564,1
1.568,1.09,1.928,0.4809,0.1314,0.7888,-3.578,1
1.74,1.09,1.238,0.4692,0.1296,0.7867,-3.46,1
1.613,1.09,1.761,0.454,0.1226,0.7692,-4.02,1
1.975,1.23,1.657,0.495,0.1408,0.818,-3.014,1
1.654,1.23,1.722,0.498,0.142,0.8195,-2.902,1
2.522,1.22,1.76,0.6166,0.166,0.8561,-4.149,1
2.263,1.24,1.81,0.6068,0.1665,0.8619,-3.766,1
2.174,1.23,1.658,0.613,0.1684,0.8637,-3.692,1
2.241,1.31,1.748,0.6245,0.1713,0.8695,-3.8,1
1.623,1.24,1.602,0.5045,0.1451,0.8276,-2.752,1
2.498,1.11,1.472,0.5432,0.1318,0.7628,-4.922,1
1.564,1.09,1.907,0.473,0.1308,0.7891,-3.382,1
1.685,1.23,2.14,0.5824,0.1614,0.8569,-3.603,1
1.967,1.09,1.589,0.455,0.1223,0.7676,-4.071,1
2.336,1.12,1.554,0.5479,0.1509,0.8328,-3.54,1
1.814,1.09,1.61,0.472,0.1307,0.7897,-3.412,1
2.517,1.22,1.717,0.5988,0.1623,0.8522,-4.013,1
2.475,1.24,1.667,0.6027,0.1671,0.8647,-3.533,1
1.922,1.09,1.681,0.4777,0.1331,0.796,-3.297,1
1.941,1.09,1.574,0.4808,0.1317,0.791,-3.61,1
2.108,1.23,1.752,0.5926,0.1643,0.8608,-3.566,1
1.609,1.12,1.635,0.4738,0.1323,0.794,-3.236,1
2.343,1.09,1.675,0.5809,0.1548,0.8379,-4.425,1
1.472,1.21,1.705,0.4991,0.1406,0.8159,-3.167,1
1.986,1.22,1.673,0.5024,0.1416,0.8187,-3.185,1
1.51,1.08,1.594,0.4715,0.1291,0.7838,-3.548,1
2.466,1.22,1.798,0.5701,0.1583,0.8528,-3.585,1
2.533,1.21,1.779,0.614,0.1665,0.8595,-4.016,1
1.978,1.09,1.618,0.4659,0.1268,0.7807,-3.858,1
2.294,1.18,1.84,0.617,0.1658,0.8559,-4.193,1
1.978,1.08,1.384,0.4743,0.1304,0.7878,-3.497,1
1.609,1.09,2.388,0.5833,0.1557,0.8355,-4.18,1
2.022,1.21,1.785,0.5101,0.1436,0.8238,-3.239,1
2.174,1.18,1.733,0.6112,0.1624,0.8479,-4.427,1
2.377,1.19,1.83,0.5739,0.1551,0.843,-4.181,1
1.621,1.09,1.815,0.4864,0.132,0.7957,-4.066,1
1.277,1.09,1.762,0.474,0.1313,0.7899,-3.314,1
2.394,1.08,1.607,0.5455,0.1427,0.8108,-4.698,1
1.995,1.23,1.967,0.6129,0.1678,0.862,-3.76,1
1.98,1.18,1.551,0.5016,0.1378,0.8094,-3.781,1
2.22,1.1,1.812,0.5688,0.156,0.8461,-3.844,1
2.467,1.1,1.761,0.5678,0.1556,0.8458,-3.875,1
2.363,1.21,1.699,0.5915,0.1623,0.8544,-3.729,1
1.889,1.09,1.202,0.4737,0.132,0.7932,-3.27,1
2.389,1.08,1.59,0.581,0.1556,0.8361,-4.109,1
1.633,1.09,2.231,0.6057,0.1603,0.8409,-4.4,1
1.871,1.21,2.178,0.6046,0.1657,0.8608,-3.813,1
1.634,1.23,2.295,0.6064,0.1682,0.8665,-3.53,1
1.536,1.1,2.463,0.5819,0.1556,0.8355,-4.146,1
2.408,1.09,1.873,0.5969,0.1594,0.8455,-4.359,1
1.645,1.08,1.606,0.4743,0.1315,0.7908,-3.299,1
1.874,1.09,1.641,0.4664,0.1285,0.7848,-3.577,1
1.96,1.22,1.922,0.6099,0.1667,0.8615,-3.866,1
1.509,1.09,1.609,0.4655,0.1313,0.7929,-3.093,1
1.65,1.23,1.679,0.4989,0.1438,0.8252,-2.708,1
1.973,1.09,1.051,0.4089,0.1008,0.695,-4.361,1
1.6,1.08,1.633,0.4722,0.1317,0.792,-3.222,1
1.848,1.22,1.765,0.4975,0.1415,0.8194,-3.028,1
2.008,1.23,1.948,0.6012,0.1677,0.8672,-3.409,1
1.944,1.07,1.588,0.4704,0.1285,0.7851,-3.784,1
1.99,1.1,1.725,0.4877,0.1337,0.7991,-3.802,1
1.849,1.1,1.827,0.5029,0.1378,0.8077,-3.776,1
1.574,1.09,1.914,0.4777,0.1333,0.7957,-3.176,1
1.195,1.09,1.854,0.4668,0.1301,0.7885,-3.266,1
2.472,1.1,1.39,0.5308,0.1268,0.752,-5.447,1
1.287,1.08,1.826,0.4687,0.1302,0.7895,-3.412,1
1.666,1.09,1.888,0.4651,0.1281,0.7844,-3.611,1
1.832,1.08,1.681,0.4451,0.1213,0.7679,-3.93,1
1.961,1.08,1.344,0.4641,0.1283,0.7842,-3.467,1
1.517,1.22,1.85,0.4989,0.1434,0.8241,-2.772,1
1.975,1.09,1.575,0.4826,0.1322,0.7955,-3.809,1
1.865,1.1,1.966,0.4817,0.1354,0.8048,-3.267,1
1.796,1.09,1.758,0.4837,0.1327,0.7965,-3.763,1
2.506,1.1,1.7,0.6178,0.1632,0.8443,-4.417,1
1.722,1.12,1.617,0.4775,0.132,0.7926,-3.429,1
1.305,1.09,1.959,0.4682,0.1309,0.7911,-3.23,1
1.858,1.09,1.637,0.4641,0.1259,0.7778,-3.895,1
2.154,1.22,1.678,0.5987,0.1644,0.8589,-3.753,1
1.889,1.09,1.58,0.4718,0.1301,0.7885,-3.524,1
2.376,1.22,1.725,0.6045,0.1657,0.8598,-3.767,1
1.247,1.08,1.881,0.4697,0.1315,0.793,-3.223,1
2.491,1.22,1.693,0.6033,0.165,0.8592,-3.844,1
2.533,1.1,1.666,0.5866,0.1575,0.842,-4.186,1
1.454,1.08,1.614,0.4681,0.1312,0.7919,-3.161,1
2.475,1.07,1.553,0.5939,0.1574,0.8379,-4.411,1
1.789,1.22,1.963,0.5027,0.1432,0.8222,-2.913,1
2.508,1.09,1.45,0.5399,0.1271,0.7488,-5.61,1
1.799,1.09,1.955,0.4825,0.1305,0.7927,-4.156,1
2.415,1.1,1.764,0.5864,0.1574,0.8415,-4.188,1
1.568,1.1,2.22,0.5583,0.1506,0.8301,-4.032,1
2.311,1.22,1.751,0.6054,0.1652,0.8594,-3.921,1
2.499,1.22,1.664,0.6022,0.1659,0.8624,-3.7,1
2.034,1.1,1.735,0.4988,0.1376,0.8074,-3.611,1
1.681,1.08,1.572,0.4682,0.1279,0.7827,-3.732,1
2.509,1.21,1.699,0.6133,0.1645,0.8529,-4.212,1
2.465,1.21,1.611,0.6074,0.1643,0.8529,-3.97,1
1.684,1.12,1.595,0.4746,0.1308,0.7892,-3.477,1
1.845,1.21,1.745,0.5023,0.1418,0.8193,-3.162,1
2.275,1.22,1.724,0.6011,0.166,0.8622,-3.625,1
1.888,1.09,1.629,0.4617,0.1285,0.7861,-3.396,1
1.958,1.07,1.288,0.4748,0.1296,0.7865,-3.753,1
1.959,1.08,1.527,0.4728,0.1288,0.7852,-3.819,1
1.983,1.09,1.508,0.4688,0.131,0.7912,-3.224,1
2.033,1.21,1.73,0.5137,0.144,0.8237,-3.313,1
2.025,1.21,1.92,0.6007,0.1631,0.855,-4.019,1
1.663,1.21,2.008,0.5079,0.144,0.8232,-2.994,1
2.002,1.22,2.101,0.5991,0.163,0.8554,-3.975,1
1.929,1.22,1.776,0.4916,0.1388,0.8129,-3.175,1
1.351,1.09,1.951,0.4627,0.1266,0.7794,-3.699,1
2.51,1.09,1.357,0.5249,0.1261,0.751,-5.111,1
1.976,1.09,1.945,0.5662,0.1521,0.8309,-4.076,1
1.344,1.09,1.926,0.4597,0.1243,0.7714,-3.836,1
2.423,1.22,1.663,0.5784,0.1618,0.8594,-3.408,1
1.928,1.08,1.549,0.4662,0.1307,0.7905,-3.164,1
1.574,1.09,1.583,0.458,0.1238,0.7731,-4.031,1
1.636,1.24,1.626,0.5031,0.1452,0.8279,-2.664,1
1.685,1.09,1.289,0.4751,0.1307,0.7895,-3.558,1
1.796,1.1,1.989,0.4806,0.134,0.802,-3.479,1
2.484,1.09,1.984,0.5771,0.1558,0.8432,-4.177,1
2.384,1.23,1.619,0.5888,0.1634,0.86,-3.548,1
2.529,1.23,1.717,0.5973,0.1632,0.8561,-3.861,1
1.65,1.08,1.578,0.4706,0.1289,0.7851,-3.665,1
1.887,1.23,1.71,0.4889,0.1392,0.8141,-2.989,1
2.094,1.22,1.784,0.6184,0.1683,0.8625,-3.928,1
1.901,1.23,1.743,0.4906,0.1397,0.8154,-2.996,1
1.38,1.09,1.951,0.4526,0.1213,0.7657,-4.177,1
1.748,1.1,1.573,0.4853,0.1321,0.7942,-3.903,1
1.677,1.22,1.851,0.496,0.1417,0.8209,-2.973,1
2.334,1.09,1.872,0.5689,0.1524,0.8374,-4.4,1
2.113,1.22,1.705,0.6157,0.1679,0.8623,-3.87,1
1.902,1.22,1.685,0.4988,0.1428,0.8222,-2.851,1
2.394,1.22,1.723,0.5948,0.1633,0.8576,-3.787,1
1.767,1.31,2.325,0.6259,0.1707,0.8675,-3.916,1
2.439,1.22,1.668,0.6023,0.1656,0.8616,-3.758,1
1.844,1.24,1.766,0.4914,0.1413,0.8186,-2.708,1
1.936,1.09,1.521,0.4946,0.1325,0.7951,-4.324,1
1.898,1.31,1.803,0.5235,0.1475,0.8324,-3.238,1
1.802,1.09,1.63,0.4907,0.1319,0.7946,-4.258,1
1.373,1.09,1.911,0.4561,0.1258,0.7782,-3.556,1
1.842,1.09,1.664,0.4793,0.1301,0.7916,-4.068,1
1.91,1.22,1.68,0.5062,0.1434,0.8215,-2.997,1
1.765,1.22,2.535,0.6039,0.1645,0.8583,-3.956,1
1.153,1.09,1.917,0.4089,0.1017,0.698,-4.172,1
1.715,1.22,2.484,0.5752,0.1615,0.8588,-3.312,1
1.819,1.1,1.736,0.4755,0.1324,0.7968,-3.452,1
1.422,1.09,1.862,0.4866,0.1342,0.8009,-3.672,1
2.523,1.08,1.608,0.5844,0.1561,0.837,-4.22,1
1.56,1.08,1.97,0.4638,0.1295,0.7879,-3.283,1
1.655,1.22,2.391,0.5845,0.1628,0.8595,-3.484,1
1.84,1.09,1.905,0.4828,0.133,0.7985,-3.734,1
1.424,1.09,1.605,0.4658,0.1291,0.7858,-3.387,1
1.744,1.09,1.598,0.4715,0.1307,0.7894,-3.372,1
1.936,1.1,1.783,0.4833,0.1321,0.7961,-3.898,1
1.653,1.22,1.7,0.4997,0.1422,0.8194,-2.908,1
2.364,1.09,1.838,0.5852,0.1546,0.8377,-4.682,1
1.685,1.22,2.489,0.6078,0.1645,0.8551,-4.024,1
2.161,1.09,1.618,0.5283,0.1276,0.7553,-5.118,1
1.708,1.23,2.328,0.5871,0.1618,0.8563,-3.707,1
2.441,1.1,1.708,0.585,0.157,0.8404,-4.163,1
1.503,1.1,1.915,0.4837,0.1343,0.8019,-3.546,1
1.871,1.22,1.715,0.5023,0.1428,0.8223,-3.036,1
1.893,1.21,2.001,0.6036,0.165,0.8592,-3.867,1
2.022,1.22,1.709,0.5011,0.1421,0.8211,-3.097,1
2.505,1.09,1.599,0.5651,0.1528,0.8347,-3.992,1
2.032,1.22,1.846,0.6087,0.1656,0.8591,-3.962,1
2.421,1.12,1.603,0.5721,0.1545,0.8355,-3.914,1
1.8,1.21,1.831,0.4971,0.1387,0.812,-3.445,1
1.704,1.22,2.519,0.6078,0.1657,0.8583,-3.853,1
1.627,1.09,1.797,0.4838,0.1306,0.7918,-4.161,1
1.773,1.18,2.312,0.6253,0.1667,0.8541,-4.326,1
1.825,1.22,1.822,0.499,0.1395,0.8145,-3.406,1
1.525,1.09,1.61,0.4768,0.1314,0.7906,-3.495,1
1.719,1.23,2.457,0.5959,0.1633,0.8558,-3.764,1
1.506,1.09,1.751,0.4773,0.1313,0.7953,-3.778,1
1.604,1.22,2.473,0.61,0.1665,0.8589,-3.806,1
1.982,1.09,1.579,0.4592,0.1251,0.7772,-3.897,1
1.817,1.09,1.231,0.4065,0.1014,0.6974,-3.982,1
1.667,1.24,1.416,0.5019,0.1428,0.8205,-2.898,1
1.971,1.09,1.491,0.4703,0.1316,0.7923,-3.191,1
1.658,1.09,1.37,0.4682,0.1305,0.7892,-3.258,1
1.46,1.12,1.608,0.4719,0.131,0.7907,-3.355,1
1.206,1.09,1.74,0.4335,0.1235,0.7726,-2.845,1
1.644,1.14,2.106,0.5686,0.1657,0.8744,-2.653,1
1.523,1.28,1.641,0.5648,0.1666,0.8809,-2.474,1
1.94,1.28,1.673,0.6078,0.172,0.8788,-3.196,1
1.549,1.14,2.035,0.5738,0.1688,0.8813,-2.452,1
2.053,1.28,1.737,0.5939,0.1735,0.8896,-2.625,1
1.708,1.28,1.92,0.5721,0.1695,0.8858,-2.379,1
1.975,1.27,1.523,0.6053,0.1778,0.897,-2.496,1
1.603,1.14,2.062,0.5707,0.1673,0.8796,-2.569,1
1.368,1.28,1.707,0.5655,0.1678,0.8815,-2.318,1
1.715,1.28,1.577,0.5784,0.1716,0.8888,-2.324,1
2.075,1.14,1.765,0.5901,0.1725,0.8884,-2.621,1
2.11,1.28,1.939,0.6667,0.1895,0.9018,-2.993,1
1.669,1.29,2.019,0.5799,0.1718,0.8898,-2.378,1
1.909,1.14,1.563,0.5599,0.1395,0.8179,-6.438,1
1.65,1.28,1.894,0.5516,0.1651,0.8801,-2.213,1
1.911,1.28,1.723,0.5835,0.1713,0.8856,-2.504,1
1.796,1.28,1.585,0.5978,0.1743,0.8898,-2.646,1
1.489,1.29,1.576,0.5786,0.1722,0.8907,-2.273,1
1.486,1.28,1.76,0.6028,0.1749,0.8875,-2.642,1
1.888,1.29,1.64,0.5796,0.1708,0.8871,-2.483,1
1.594,1.28,1.621,0.6106,0.175,0.8871,-2.974,1
2.064,1.28,1.672,0.5738,0.16,0.8586,-3.565,1
1.578,1.14,2.031,0.5695,0.1688,0.8834,-2.333,1
1.867,1.14,1.513,0.5777,0.1682,0.8776,-2.622,1
2.08,1.29,1.588,0.6018,0.1734,0.881,-2.646,1
1.663,1.27,2.106,0.5895,0.1725,0.8862,-2.517,1
1.437,1.28,1.766,0.5819,0.1723,0.8885,-2.329,1
1.63,1.14,2.158,0.5766,0.1692,0.8812,-2.494,1
2.105,1.27,1.761,0.6152,0.1793,0.8964,-2.59,1
1.739,1.32,2.074,0.6064,0.1821,0.909,-2.093,1
2.063,1.28,1.689,0.6065,0.1702,0.8737,-3.338,1
1.628,1.28,2.007,0.5834,0.1654,0.8679,-3.13,1
1.714,1.32,1.581,0.6182,0.1839,0.9091,-2.251,1
2.622,1.28,1.696,0.6716,0.1902,0.9029,-3.123,1
1.76,1.29,1.682,0.5702,0.1702,0.8879,-2.234,1
2.05,1.28,1.678,0.59,0.1643,0.8622,-3.493,1
1.682,1.32,2.013,0.6367,0.1889,0.915,-2.251,1
1.595,1.28,1.691,0.564,0.1625,0.8674,-2.885,1
1.567,1.3,1.646,0.5798,0.1711,0.8877,-2.438,1
1.738,1.29,1.794,0.5765,0.1712,0.8885,-2.317,1
1.712,1.28,1.911,0.5713,0.1682,0.8811,-2.457,1
1.79,1.28,1.595,0.567,0.1642,0.8723,-2.818,1
1.563,1.28,1.833,0.5997,0.1754,0.8908,-2.533,1
1.623,1.27,1.897,0.5713,0.1686,0.8839,-2.454,1
1.644,1.29,2.058,0.5741,0.165,0.8697,-2.881,1
1.579,1.29,2.031,0.5898,0.1728,0.8886,-2.553,1
1.904,1.28,1.671,0.5714,0.1669,0.8778,-2.631,1
2.533,1.27,1.65,0.6772,0.1892,0.8975,-3.399,1
1.535,1.28,1.527,0.5789,0.1709,0.8869,-2.426,1
2.18,1.14,1.679,0.614,0.1759,0.8854,-2.868,1
1.681,1.14,2.122,0.5879,0.1717,0.8848,-2.588,1
1.513,1.27,1.745,0.6111,0.1793,0.8983,-2.479,1
1.562,1.29,1.737,0.5935,0.1746,0.8901,-2.394,1
1.607,1.28,2.025,0.5684,0.1618,0.8633,-3.095,1
1.872,1.28,1.452,0.6066,0.178,0.896,-2.482,1
2.062,1.28,1.757,0.6146,0.1774,0.8928,-2.836,1
1.941,1.32,1.48,0.6244,0.1851,0.9098,-2.29,1
1.823,1.28,1.452,0.6142,0.1765,0.8874,-2.824,1
2.101,1.28,1.763,0.6115,0.1778,0.8919,-2.579,1
1.572,1.32,1.712,0.622,0.1846,0.9091,-2.256,1
1.668,1.28,1.531,0.5651,0.1641,0.8719,-2.747,1
1.602,1.28,1.492,0.5695,0.1681,0.8835,-2.458,1
1.515,1.29,1.987,0.6039,0.1763,0.8919,-2.557,1
2.055,1.28,1.612,0.5947,0.1752,0.8926,-2.414,1
1.491,1.14,1.895,0.5569,0.1646,0.8762,-2.433,1
1.648,1.28,1.771,0.5668,0.1684,0.8845,-2.332,1
2.08,1.15,1.711,0.5793,0.1725,0.892,-2.293,1
1.693,1.28,2.091,0.6067,0.1778,0.8975,-2.568,1
1.685,1.3,1.955,0.5803,0.1715,0.8887,-2.414,1
1.451,1.28,1.816,0.6138,0.1774,0.89,-2.7,1
1.522,1.29,1.964,0.5742,0.1693,0.8808,-2.331,1
1.842,1.32,1.396,0.6236,0.185,0.9094,-2.259,1
1.953,1.29,1.688,0.5711,0.1702,0.8878,-2.271,1
1.793,1.28,1.52,0.5968,0.1735,0.8878,-2.695,1
1.907,1.28,1.666,0.6096,0.1753,0.8868,-2.844,1
1.853,1.28,1.653,0.6193,0.1799,0.8948,-2.589,1
1.422,1.29,1.896,0.6107,0.1788,0.895,-2.448,1
1.904,1.28,1.644,0.6127,0.178,0.8925,-2.609,1
1.545,1.14,1.799,0.5711,0.1713,0.8898,-2.123,1
1.491,1.28,1.714,0.5611,0.1625,0.8673,-2.761,1
1.725,1.29,1.387,0.5815,0.1717,0.8886,-2.431,1
1.528,1.27,1.997,0.599,0.1695,0.8732,-3.137,1
1.643,1.14,2.142,0.5781,0.169,0.8799,-2.548,1
1.594,1.28,2.034,0.5723,0.1651,0.8713,-2.83,1
1.903,1.28,1.724,0.5653,0.1686,0.8854,-2.267,1
1.433,1.3,1.652,0.5891,0.1738,0.8909,-2.412,1
2.032,1.28,1.681,0.5691,0.1647,0.8727,-2.818,1
2.089,1.28,1.654,0.5874,0.1677,0.8732,-3,1
1.804,1.28,1.573,0.6149,0.1766,0.8889,-2.877,1
1.89,1.14,1.522,0.5776,0.1698,0.8832,-2.48,1
2.037,1.28,1.572,0.5782,0.1713,0.8882,-2.369,1
2.041,1.14,1.955,0.6136,0.1795,0.9012,-2.625,1
1.67,1.28,1.565,0.5685,0.161,0.862,-3.215,1
1.713,1.29,1.931,0.5698,0.1701,0.8876,-2.221,1
2.048,1.32,1.722,0.5927,0.1765,0.8984,-2.261,1
1.551,1.14,1.878,0.5748,0.1692,0.8821,-2.453,1
1.538,1.28,1.669,0.5734,0.1621,0.8651,-3.297,1
2.072,1.14,1.603,0.5807,0.1697,0.8803,-2.523,1
1.548,1.28,1.593,0.5614,0.1615,0.8653,-2.921,1
1.681,1.3,1.405,0.5704,0.1697,0.8861,-2.296,1
1.648,1.28,2.098,0.5832,0.1711,0.885,-2.5,1
1.719,1.28,1.588,0.609,0.1768,0.8924,-2.697,1
1.583,1.29,1.523,0.5781,0.1705,0.8864,-2.446,1
2.055,1.3,2.077,0.6739,0.1912,0.9043,-3.074,1
1.68,1.28,1.545,0.5816,0.1623,0.8612,-3.505,1
1.422,1.28,1.684,0.5716,0.1695,0.8869,-2.377,1
1.498,1.27,1.949,0.5669,0.164,0.8703,-2.787,1
1.609,1.14,1.754,0.5787,0.1695,0.8813,-2.528,1
1.473,1.28,1.769,0.6074,0.1701,0.8703,-3.281,1
1.542,1.14,1.91,0.5731,0.171,0.8908,-2.261,1
1.513,1.28,1.815,0.574,0.1701,0.8872,-2.374,1
1.852,1.28,1.528,0.5995,0.1686,0.8698,-3.23,1
1.873,1.28,1.553,0.5961,0.1768,0.896,-2.268,1
1.607,1.14,1.844,0.5766,0.1689,0.8795,-2.493,1
1.448,1.11,1.862,0.5476,0.1632,0.8757,-2.292,1
1.678,1.15,1.763,0.5739,0.1712,0.8911,-2.268,1
1.437,1.28,1.619,0.5743,0.1666,0.8768,-2.767,1
1.574,1.28,1.895,0.5698,0.1683,0.8831,-2.436,1
1.924,1.28,1.71,0.574,0.1698,0.8858,-2.404,1
1.914,1.28,1.687,0.5842,0.1724,0.8892,-2.427,1
2.539,1.29,1.598,0.651,0.1845,0.8965,-3.129,1
1.835,1.27,1.635,0.5784,0.1705,0.8856,-2.444,1
1.627,1.29,1.666,0.6134,0.1781,0.8922,-2.608,1
1.66,1.29,1.962,0.5627,0.1682,0.8853,-2.23,1
1.496,1.28,1.946,0.5725,0.1661,0.8743,-2.72,1
1.611,1.3,1.506,0.5754,0.1696,0.8852,-2.479,1
1.733,1.28,1.516,0.5801,0.1624,0.861,-3.415,1
2.091,1.32,1.743,0.6243,0.1845,0.9092,-2.384,1
1.707,1.28,1.983,0.582,0.1738,0.8929,-2.164,1
2.078,1.27,1.754,0.6066,0.1781,0.8959,-2.448,1
1.723,1.28,2.014,0.6001,0.1757,0.8911,-2.498,1
1.82,1.28,1.521,0.6019,0.1685,0.8701,-3.371,1
1.637,1.14,2.066,0.5772,0.1708,0.8865,-2.365,1
1.63,1.28,1.512,0.5703,0.168,0.8805,-2.446,1
1.814,1.28,1.579,0.5996,0.1755,0.8917,-2.531,1
1.912,1.28,1.659,0.6182,0.1789,0.8922,-2.657,1
2.144,1.14,1.661,0.5771,0.17,0.884,-2.435,1
1.497,1.28,1.848,0.5725,0.1691,0.8844,-2.43,1
1.768,1.28,1.571,0.5661,0.162,0.866,-3.035,1
1.609,1.15,2.113,0.5808,0.17,0.8815,-2.508,1
2.056,1.28,1.665,0.6003,0.1674,0.8659,-3.402,1
2.04,1.14,1.727,0.5903,0.1752,0.8949,-2.301,1
1.512,1.28,1.937,0.6037,0.1783,0.8977,-2.359,1
1.885,1.29,1.704,0.5795,0.1712,0.8882,-2.433,1
1.841,1.14,1.542,0.5752,0.1692,0.8822,-2.463,1
2.032,1.14,1.572,0.5786,0.1702,0.883,-2.433,1
1.562,1.3,1.551,0.5805,0.1725,0.8908,-2.304,1
1.409,1.3,1.844,0.5636,0.1695,0.889,-2.12,1
1.753,1.28,2.044,0.5894,0.172,0.8846,-2.561,1
1.71,1.27,2.088,0.604,0.1771,0.8939,-2.464,1
1.562,1.27,1.674,0.5705,0.1675,0.8804,-2.55,1
1.7,1.27,2.097,0.5944,0.1735,0.8874,-2.565,1
1.576,1.14,1.811,0.5783,0.1699,0.8826,-2.452,1
1.962,1.28,1.658,0.57,0.1684,0.8835,-2.434,1
2.127,1.14,1.666,0.5746,0.1696,0.8843,-2.425,1
1.71,1.13,1.666,0.5796,0.1696,0.8812,-2.539,1
1.639,1.3,2.07,0.5772,0.1685,0.8796,-2.613,1
1.577,1.28,1.797,0.5976,0.172,0.8816,-2.825,1
1.911,1.28,1.724,0.5762,0.1705,0.8871,-2.393,1
1.99,1.27,1.554,0.5827,0.171,0.8848,-2.504,1
1.746,1.27,1.627,0.5718,0.1685,0.8816,-2.452,1
1.732,1.27,1.542,0.5696,0.1642,0.8687,-2.814,1
1.618,1.27,2.054,0.5903,0.1744,0.8914,-2.346,1
1.613,1.29,2.096,0.5908,0.1719,0.8825,-2.569,1
1.792,1.29,1.642,0.574,0.1708,0.8884,-2.282,1
1.809,1.29,1.616,0.5707,0.1687,0.8816,-2.345,1
1.589,1.27,2.026,0.5961,0.1768,0.8963,-2.279,1
1.871,1.3,1.563,0.5748,0.1682,0.8773,-2.469,1
1.465,1.29,1.89,0.5522,0.1645,0.8749,-2.199,1
2.105,1.28,1.675,0.5796,0.165,0.8674,-3.03,1
1.634,1.15,2.455,0.5984,0.1739,0.8872,-2.659,1
1.642,1.27,2.063,0.5631,0.1607,0.8623,-3.063,1
1.716,1.27,1.596,0.5892,0.1733,0.8881,-2.399,1
1.465,1.28,2.042,0.5477,0.157,0.8535,-2.881,1
1.724,1.3,1.359,0.5698,0.1662,0.8735,-2.544,1
1.944,1.27,1.586,0.6007,0.1715,0.8789,-2.979,1
1.522,1.27,1.813,0.5517,0.16,0.8594,-2.572,1
1.468,1.28,1.814,0.5515,0.1626,0.8694,-2.401,1
1.719,1.3,1.699,0.5848,0.1708,0.8823,-2.534,1
1.613,1.27,1.671,0.5791,0.1694,0.8783,-2.415,1
2.06,1.28,1.356,0.5434,0.1546,0.8443,-2.838,1
1.836,1.13,1.59,0.577,0.17,0.8841,-2.445,1
1.485,1.29,1.625,0.5749,0.17,0.8866,-2.416,1
1.531,1.28,1.6,0.5699,0.1687,0.8846,-2.405,1
1.737,1.28,1.565,0.5983,0.1689,0.8709,-3.142,1
1.698,1.31,2.089,0.6241,0.1855,0.9109,-2.238,1
1.887,1.28,1.64,0.5888,0.1675,0.872,-3.076,1
1.487,1.27,1.749,0.5812,0.1663,0.8697,-2.901,1
2.107,1.15,1.764,0.5911,0.1751,0.8965,-2.386,1
1.994,1.28,1.598,0.6047,0.1782,0.8995,-2.477,1
1.502,1.13,1.975,0.5733,0.1702,0.8861,-2.318,1
1.911,1.3,1.753,0.5882,0.1724,0.8883,-2.57,1
2.042,1.27,1.743,0.6165,0.1787,0.8922,-2.628,1
1.717,1.3,1.586,0.587,0.172,0.8872,-2.56,1
1.501,1.13,1.958,0.5766,0.1713,0.8881,-2.292,1
1.621,1.14,1.754,0.5929,0.1746,0.8938,-2.494,1
1.631,1.13,2.143,0.5756,0.1696,0.8829,-2.427,1
1.951,1.28,1.575,0.5904,0.1665,0.8681,-3.218,1
1.678,1.29,2.067,0.5994,0.1697,0.8728,-3.082,1
1.979,1.27,1.695,0.5925,0.1748,0.8939,-2.437,1
1.618,1.14,2.075,0.5705,0.1691,0.8836,-2.333,1
1.525,1.27,1.69,0.5752,0.1666,0.8741,-2.737,1
1.41,1.28,1.764,0.5733,0.1642,0.8686,-2.969,1
1.603,1.27,1.951,0.5764,0.1697,0.8854,-2.5,1
1.74,1.29,1.675,0.5867,0.1744,0.8948,-2.305,1
1.52,1.14,1.907,0.5819,0.1696,0.8796,-2.578,1
1.414,1.27,1.666,0.5685,0.1674,0.8801,-2.486,1
1.442,1.27,1.798,0.5885,0.1693,0.8769,-2.842,1
1.518,1.27,1.834,0.5924,0.173,0.8867,-2.571,1
